user_id,item_list
156,14868 17330 6214 1941 1137 3942 6905 10370 249 5925
157,17330 8635 3899 6214 15750 512 1551 13134 1941 15778
158,13585 17291 14396 12764 2796 53 9621 7606 14100 3824
159,14396 14917 11227 4075 7744 7190 6214 17330 13387 1186
160,13295 13585 12764 99 11343 14100 5714 2414 7867 16846
161,6177 14868 13638 2665 17022 17294 13725 13318 13178 10865
162,16846 6214 2665 17364 3889 6011 12186 14781 5273 2772
163,10865 13638 3473 3899 8747 8635 1836 14358 7099 3942
164,11844 6214 16365 8207 4078 7448 12943 16486 17330 15064
165,17135 3899 11342 4582 6975 5403 6782 14213 640 17294
166,17330 5925 940 241 15750 15778 6589 17364 6011 1551
167,2456 5273 1941 9871 940 14213 7407 8502 14400 12707
168,15778 7744 3473 17936 3899 14181 5424 15750 8011 9610
169,7295 3899 13134 249 8502 16365 12663 15750 8207 17788
170,7295 15778 8580 9871 17936 17413 99 940 2482 1259
171,3899 6975 14159 5273 6011 12186 5403 14396 17364 3768
172,6177 12371 16846 6011 442 14520 5299 3869 15773 2711
173,16946 6177 5100 2665 3579 17830 16791 4115 15800 4853
174,3899 5299 6589 13914 17135 2772 16364 13638 5324 17936
175,17584 14396 2665 15119 2152 7606 6177 640 1614 2886
176,17788 6976 3473 3899 402 13763 14468 15290 10650 2792
177,1551 6214 10562 5605 15778 16486 13914 10865 10370 15119
178,3473 6652 5925 3200 16365 13229 15778 14181 5273 6431
179,1551 17330 13914 13387 12311 6873 940 2756 512 13981
180,8502 14868 6177 13229 13691 12707 13725 1533 10954 1551
181,2665 16846 3473 6975 15181 4582 5221 8207 13178 5424
182,3473 9744 13318 17748 5925 13134 14485 15117 10865 13387
183,16365 14229 6011 6905 8502 13914 765 10562 12943 17388
184,6177 3869 14078 6589 6011 15181 1259 14358 4582 12186
185,7606 5299 1603 5324 8194 388 10865 409 16494 16624
186,4204 3473 14868 17416 1137 6177 12707 5925 11342 2456
187,7744 11359 99 4199 3198 9898 2796 985 3473 10243
188,1137 14213 6782 14868 5925 9441 17526 6476 3889 2772
189,6177 14485 12752 10562 10370 14996 7486 1941 7089 6652
190,14358 15119 640 6011 5925 3768 15181 15778 2665 5273
191,3899 15119 5299 2886 5273 1551 14868 9948 13914 9527
192,8635 14358 2243 2886 11504 15289 13134 6975 5273 7606
193,5951 6214 7975 5324 1792 2597 6151 6011 11110 13229
194,17330 2665 10865 5403 15119 1137 6933 17294 17748 14868
195,16846 16365 7867 17294 3473 2665 8635 1259 17416 14078
196,7224 3899 1551 17364 5273 8502 512 13691 16070 13178
197,6782 13134 249 17416 3473 17553 4115 17961 14996 16012
198,13134 15922 14358 1137 13914 4220 202 973 5605 9871
199,8635 1846 4204 7606 13638 17622 1259 15750 12028 14266
200,14226 2846 2772 11110 7591 11005 17135 3473 6214 3899
201,14794 6730 8096 3899 3515 16846 15979 1941 6625 873
202,4388 12380 1941 11614 5273 1551 13387 3473 15080 10562
203,17788 5981 5974 3955 5299 8247 5925 12943 249 13229
204,14917 13914 7407 14627 5742 17526 10370 6624 940 14986
205,7716 3473 4088 14996 9744 5925 13134 6214 10865 6118
206,17330 3473 6214 4204 14868 1551 10295 5925 17936 5742
207,11303 15922 6676 1941 3080 17944 1232 3017 14794 17701
208,3198 6214 17291 12390 3558 1551 5951 53 13229 16598
209,5951 6976 11227 13296 14031 3691 6495 16962 11504 2669
210,1941 12707 8326 7486 12492 103 10370 11481 6214 3200
211,13410 10865 6011 17584 5925 13914 10370 16791 17294 13318
212,14266 3899 17393 16364 13691 2851 5403 15181 12617 14400
213,2796 99 8580 11504 11430 2807 14358 6392 3706 1186
214,5675 16296 2301 9482 15922 9071 14947 8609 8687 11078
215,15778 6724 14868 10370 17748 5742 16012 11359 640 8207
216,17330 10562 6905 3829 10370 2665 14093 6670 4088 10132
217,16846 17330 6011 15119 2886 640 5299 9871 6873 14396
218,13963 17294 1137 5324 13914 9871 5299 7295 3433 13410
219,10865 8567 17356 3889 16012 3200 12390 249 12457 9322
220,1515 13914 3899 9871 3889 8502 1551 1653 14485 9441
221,1515 9776 4582 1137 14213 1259 16846 5299 11662 16624
222,4556 11359 249 757 17294 3942 14181 14213 3473 6011
223,6112 15119 13410 16170 13549 8207 4607 1885 4914 16365
224,5273 1941 5403 7309 5925 16486 16012 5742 13914 17135
225,17330 1259 8651 1551 14627 7407 1137 13134 14917 10295
226,2665 17330 16946 7762 2055 11289 14266 12901 3889 15868
227,14037 8635 17330 6214 11110 17135 5273 16808 2545 7870
228,1941 10562 14536 1259 8326 17330 1208 13981 4088 17882
229,6177 13410 13914 13725 4204 10316 9527 5403 15778 2665
230,5324 17936 12663 5221 4582 8635 15778 6214 6177 757
231,14358 12186 2665 4292 6652 17462 4683 1614 2152 2387
232,6214 4292 3130 13387 6652 5424 3558 16364 14181 8567
233,10865 6011 5299 4582 13229 14229 15119 8502 6096 15778
234,17584 8326 3473 13134 11844 15778 10865 4088 13318 8247
235,3899 14181 11491 14627 10370 17330 8651 14485 6905 17584
236,14868 15469 13914 7407 7099 15778 17748 10370 5974 15996
237,14709 3473 17356 6177 11391 3910 8207 7248 12052 3768
238,8635 512 10865 3768 16846 9898 4582 1614 15969 7295
239,15922 7744 12901 8096 14358 14798 17294 17944 16143 7011
240,3619 3899 6214 16365 6652 2665 5273 13410 6589 3942
241,6177 8194 15119 11430 16962 15026 4582 6392 8635 13229
242,17135 3899 14627 2756 3942 14400 13638 3200 541 13691
243,3899 4582 1619 15181 2886 12901 17936 7295 8455 6961
244,13654 3364 16681 1208 16038 17943 2268 5403 9776 13318
245,6214 14181 16365 10680 249 4173 14358 1614 3942 1137
246,13654 2376 7716 11844 14266 12924 14181 9322 8635 9871
247,9871 13638 1386 5403 5605 12663 5424 5974 17526 12617
248,8502 10865 13725 6011 12186 552 12614 15119 2482 17788
249,1232 11430 1495 5675 2301 7677 6214 17272 3824 17413
250,14266 6214 5273 7716 6975 16364 10865 13229 6589 4582
251,7867 8194 14396 16549 7744 18050 12764 985 6351 8580
252,6177 14868 10865 13963 17330 16846 16364 12186 8207 11359
253,6177 11576 12380 1232 13417 3899 16365 17584 5675 10562
254,6177 7412 17748 17356 11359 4721 9610 249 8752 5751
255,13971 640 2746 955 16365 17330 15119 4853 16429 1619
256,1137 6214 15119 13318 16365 12390 17584 6782 78 6905
257,11343 53 985 14358 6250 5714 10042 4623 14031 3668
258,241 16012 14213 12707 7407 512 14358 12378 3216 2456
259,3130 3869 5640 5605 17294 17830 103 16598 16624 3402
260,6177 14181 15119 12492 16846 13134 1259 16791 840 13410
261,17751 6177 5675 202 12899 3829 3899 6823 3204 13963
262,6177 13134 15119 16946 10865 14093 6540 12752 13941 8207
263,14181 8635 12492 6214 7309 17330 7407 840 15778 1259
264,14400 3402 1941 8635 6782 6975 1386 8037 1846 15289
265,17622 2669 17788 8194 17297 15289 11227 16549 11504 7703
266,14037 3899 3473 16624 6214 16365 6975 8635 5640 5324
267,16365 13963 6652 15868 13032 17364 13134 14226 13914 6961
268,6177 12832 1259 7716 14181 7295 16791 5581 16070 12943
269,6214 8635 17291 14868 13585 10865 15778 13295 13914 17022
270,12707 3473 10985 4078 8635 12943 13134 14368 16846 16791
271,3200 6306 1846 17961 7716 249 5951 17748 3829 9744
272,6214 17330 14358 5273 3889 249 15119 14181 16846 6011
273,3899 2152 1137 6177 12492 249 11491 12028 14485 3569
274,17761 11506 10427 3473 3768 5082 435 2152 11259 2711
275,6157 13295 6214 11491 17330 14181 15119 2796 2251 1551
276,10562 1614 11339 13410 8635 3619 3942 16012 13134 13178
277,442 11374 7257 3473 16762 16458 5934 7825 3679 2980
278,16486 13914 249 7264 6782 10370 9875 10562 14266 8567
279,6214 16846 5324 15119 640 13229 765 14868 12832 14781
280,6177 1614 8942 8651 103 3130 3558 1836 16791 12086
281,15026 10010 5141 10131 8194 14311 4525 7257 8011 1887
282,14358 17788 4292 3768 9131 6975 6011 6118 17294 3869
283,15551 15778 7716 1551 6670 17330 13134 13914 6118 16359
284,15735 4293 9939 6214 2126 4582 14142 15778 17437 8318
285,13950 8687 8898 899 6096 2665 6676 16365 15383 2802
286,15778 17330 3130 249 7141 7224 3200 16946 13914 6652
287,10491 16846 1619 8622 14814 14255 640 9250 15181 15277
288,8651 7309 4088 15289 14485 9621 16364 78 10173 16846
289,14181 17330 1941 3619 5605 6214 8502 17584 2739 7309
290,12530 2179 5751 3955 4883 16012 2772 3899 1499 7760
291,15778 11359 5925 940 11662 14266 1614 249 17553 17617
292,13443 11342 2746 3473 3811 4204 17810 6214 11289 9776
293,5925 13714 2126 3899 6730 17356 8635 2387 17936 591
294,5403 13914 1208 6431 9871 14213 6670 15750 14095 14266
295,3899 8635 1619 17330 15181 13032 14226 5299 15289 9621
296,3899 6976 3691 9898 2665 11430 8473 6214 13134 13585
297,13638 2772 5273 16598 14868 10865 241 13914 4204 17788
298,9898 13295 14358 17294 3824 11430 15119 1846 8207 6250
299,7867 8635 7716 4204 4075 8852 17022 17411 1259 16549
300,17961 13318 10370 15778 6214 13134 17330 3942 7486 17022
301,5299 14358 16846 1137 640 1619 13134 8011 4607 16486
302,17330 1551 3829 732 13914 13318 12457 6214 7606 9275
303,14181 638 13229 15583 6177 3899 99 8207 15639 4199
304,17584 12492 7309 14536 3899 3829 14078 11491 3768 6724
305,11504 10010 6417 17135 5273 4582 640 5640 17365 16012
306,6011 16846 14868 8635 17330 1885 5100 6589 4292 6975
307,16846 17294 8635 3768 14358 5273 4582 16624 17364 8917
308,13318 8635 3473 1551 14181 17330 1614 5273 6214 12457
309,6177 7295 16365 640 8635 17788 1259 8011 9871 16364
310,12530 7870 9131 6782 3899 13229 17330 9441 13032 4883
311,6177 17416 13549 6652 4582 5324 6011 17330 15868 7374
312,11844 6905 14440 11481 1208 16486 17748 1836 3829 2179
313,6177 4582 6011 13410 8635 15922 9131 2152 1619 14449
314,17416 16365 5273 3130 12707 14181 15778 6652 17830 1259
315,512 13725 16364 12663 11119 16012 9610 17966 7763 17022
316,17294 8635 5925 15778 16624 5974 10865 13229 6011 5273
317,9875 4368 9255 4853 824 13397 3232 15130 3899 5675
318,17364 17356 12901 14868 5273 11342 1614 10027 8567 3942
319,1846 6177 8455 6392 16946 6652 6975 9131 1792 388
320,3899 14181 13914 8207 5742 10865 16365 2243 13725 4088
321,16846 13229 15082 15119 13410 17356 13134 4119 6975 5951
322,3473 17330 6652 5742 3200 10370 1941 6011 640 13178
323,16640 409 5307 4075 14358 7297 2665 16846 6975 17294
324,14396 8852 388 17365 3473 8635 7483 7565 1903 15119
325,6177 6652 17294 13229 4853 16791 16946 6011 1259 8233
326,17330 16365 13914 4204 1941 15996 16846 12186 14989 7295
327,8651 3899 2665 1137 17584 10370 9322 13914 5812 10680
328,6177 8635 15551 6214 5460 12708 6975 11854 15091 14362
329,5141 6214 8316 8635 16846 5925 16365 7264 16624 3204
330,7645 15514 9308 16365 2243 1551 16846 15778 8580 10562
331,3473 6214 16486 1208 8326 10680 13914 7973 15778 8567
332,9621 3889 2772 17936 14400 12901 11110 7591 512 6392
333,6177 12752 7632 16846 8635 2665 12186 3768 7257 15082
334,3473 3899 6214 17584 7716 2846 2772 14181 6905 1792
335,17364 7744 4582 6011 17330 2772 552 9131 985 15778
336,13725 16070 6177 8635 12663 8037 11038 6589 17330 16846
337,13410 3473 14358 14181 4853 7407 6975 12901 14095 8207
338,15119 9621 2886 8011 14181 14400 3200 1614 15844 16332
339,13295 1846 17905 8580 5951 17291 16365 11058 3668 3899
340,4088 2748 640 14536 9610 5605 15778 6975 11325 3889
341,287 8898 7407 6905 3204 5974 6214 3889 16143 15750
342,3473 16846 2886 10865 17330 1619 12015 9131 14873 890
343,16624 16846 8194 15082 16549 3768 16131 6652 16221 11282
344,13229 12492 6177 5925 5299 8936 12311 15398 17584 3666
345,7264 16846 14396 16365 4582 4292 15119 5273 11662 16624
346,7716 419 3473 11491 3899 14266 8567 287 6476 16012
347,6214 5509 15778 12752 17330 16846 10865 973 5925 16775
348,3869 16365 3200 5605 8635 17330 13410 14078 7309 17584
349,1846 3899 8635 5974 10865 7744 17330 9621 7867 6214
350,15119 11339 10865 4853 13410 17356 5925 17411 17294 10562
351,1846 6177 14358 3473 16962 7867 3899 4075 11430 7606
352,12492 3768 15778 3829 14358 8502 12457 16486 17364 7309
353,13654 5812 3473 4173 2927 12958 6670 16791 6724 7983
354,15996 17388 2748 8371 6214 16598 11170 14181 5403 2665
355,5324 3899 8635 17330 6214 640 12901 14358 17666 16365
356,6177 16365 5299 13410 8635 4078 15773 13921 13950 6540
357,16846 2665 10865 12999 16365 17610 17294 8864 13914 5925
358,6214 7645 5300 6652 9308 3899 3768 8194 1331 16197
359,3899 16946 1137 16365 16791 14509 17416 16486 4204 4853
360,5273 1551 17330 3942 16486 10370 10562 7309 15469 14093
361,14358 3473 640 6652 17330 17364 249 12380 12901 14181
362,6177 3899 16365 249 8635 13229 12943 5974 14400 640
363,2665 8635 5324 1846 15181 1619 12901 13032 9621 1603
364,13410 17788 17356 12901 16598 17135 16791 16946 13134 3829
365,15778 1551 15551 15844 5981 12944 17135 15683 6751 16028
366,13410 5273 6214 8635 3473 1259 5925 12198 17330 17356
367,9131 12752 2182 6177 3200 12492 15436 3829 6118 12708
368,6177 9621 552 12764 99 8473 14010 1259 2796 6417
369,5273 3899 2756 5742 12390 7407 14400 5424 16278 14358
370,17022 11339 16598 6177 16365 3200 5273 14181 6306 840
371,985 14358 16486 6214 8635 17284 8614 3829 8936 2084
372,2243 6214 6652 3619 14358 5478 2665 8465 9441 1614
373,3200 6214 1792 3899 640 2665 5273 3473 13318 1941
374,3899 13914 5424 940 15119 17748 8502 2456 4582 16012
375,419 3768 9131 17294 15398 17364 4607 2152 15551 1619
376,7486 2748 14400 10295 1259 14917 16012 4204 14485 14095
377,4582 2152 6118 15778 2886 3869 5273 6589 1102 16791
378,973 15119 5300 12832 3768 3899 6652 985 17364 15473
379,14485 9744 17584 12457 14093 2756 11038 13178 6351 1208
380,7407 17553 17748 78 3899 12028 17330 13134 10562 12939
381,3473 10062 10865 7225 13654 2886 12752 14181 16162 5478
382,13410 15119 13963 17830 16846 7919 4388 14358 8288 1792
383,3473 13229 8635 15119 6975 6011 6652 507 5299 16791
384,6157 7744 17715 11058 3198 6214 4119 10865 17622 17291
385,3473 17416 5925 1259 6975 14868 4582 5424 8502 1619
386,13963 8898 13950 2243 14449 7264 8096 3473 10316 16365
387,9610 3473 3899 5403 3200 287 3889 8194 13410 16846
388,2846 16846 3473 16365 17135 1792 2665 4115 640 17330
389,9610 5299 17330 2152 14181 15778 5925 13410 9131 1941
390,16365 6214 6177 3473 16624 2152 2886 11788 4582 15181
391,2802 5273 14400 10562 7264 13725 17936 1259 9441 4078
392,6177 3473 5925 6670 17135 8502 8326 4115 15750 15996
393,16364 8635 14400 9323 15778 5925 5424 4204 15119 17574
394,16070 1941 14868 10865 241 1551 16012 5424 3899 12311
395,2387 442 12380 12752 10427 15999 3899 435 3473 13387
396,5273 3899 16365 3473 14400 6975 4292 3942 8326 2179
397,8635 17330 12457 1941 17584 1208 15778 5403 1259 6431
398,5423 249 2587 6463 17101 17526 8502 3325 16775 10865
399,10008 7645 5300 12983 11607 9270 8635 7264 4220 15514
400,3899 12943 940 12186 13134 4607 640 12707 7295 5273
401,8194 17788 17330 5981 7143 5433 5273 1614 392 13801
402,241 1941 8942 7407 17526 16012 3473 13638 8635 4582
403,6975 10865 4582 15119 1792 17666 6011 13134 11836 5640
404,8635 10562 13318 14868 13032 6873 13178 15119 5403 3768
405,3473 6214 6652 13963 17330 17140 8635 12390 2387 15181
406,8011 10857 2251 17788 2552 1846 3691 6652 640 5951
407,9275 2118 16365 16080 732 12901 6872 7974 17294 4341
408,6676 12921 17330 10865 179 12578 4192 5115 9898 1566
409,8635 17364 13914 640 1792 5640 17294 16021 16791 12752
410,16365 6975 6214 13963 640 419 2665 3768 8936 12186
411,17364 16846 6975 12186 4556 3691 9898 6495 4162 5221
412,10843 3473 4113 3899 3590 6214 13032 6233 8121 831
413,1792 6589 6214 13032 640 3768 7295 4853 13218 12378
414,11339 1259 15785 12086 5273 6177 10865 3899 4204 512
415,11339 6177 3473 15778 4582 5885 1551 15369 14095 13914
416,5403 8651 6214 13134 14400 5299 2665 9610 13410 6975
417,16846 6589 13914 16624 1137 16791 13229 17364 1551 13134
418,16365 17330 640 2665 5273 13410 13134 2886 10865 6975
419,8194 3473 17297 8911 14996 8635 6118 4607 7486 8207
420,2665 6214 3899 16846 11342 955 15181 16365 8635 17294
421,15119 16846 1619 3768 985 10316 5324 6011 14358 16808
422,9871 3402 12311 5424 14400 7099 16012 15683 10843 249
423,17330 11576 12956 5675 15880 202 8326 13134 14181 4078
424,6177 5273 8635 5299 3768 10562 4582 5324 1259 2152
425,6214 17330 16365 7716 16791 5324 15119 4204 17364 3869
426,10865 8635 13725 15119 17364 9610 14400 14213 5742 14181
427,12901 6975 16624 10865 14226 11110 1137 3200 6589 3942
428,13914 15778 15119 5925 16846 1941 13387 10295 1208 14213
429,7870 17294 17936 8502 6782 13032 4582 13035 11836 16070
430,3473 10562 14868 17022 9527 6306 1208 10370 17748 9871
431,442 14520 5141 3899 5925 17391 11899 2911 11259 17936
432,6177 13963 5100 5925 9573 13914 10370 16070 15119 9871
433,17830 6214 16846 2152 3899 4582 5324 1605 13032 17462
434,3473 14358 15778 4582 4078 16364 13914 16624 14181 6782
435,7264 16846 11854 16549 13134 1941 14358 15117 16436 13032
436,640 16365 5273 10173 11342 14400 3200 12390 10562 3768
437,4468 3899 2182 13549 1267 5424 15800 17961 16170 13372
438,14358 3899 17788 17830 13585 13410 16946 3473 14181 16549
439,3473 9749 1232 202 3899 1519 1542 7744 6975 4301
440,14181 5403 4088 1208 8635 11339 78 9329 15469 12492
441,7264 3619 11481 12999 1551 5742 12390 14798 17748 13950
442,14095 8747 14226 14400 15778 6214 13638 13914 11110 16846
