user_id,item_list
58,14358 15119 3473 6975 3768 17364 14181 8635 13229 1792
59,15119 6177 14358 8635 2665 12186 640 6975 11170 1605
60,5925 2665 17297 16365 13914 640 16846 13229 1941 1551
61,6177 12707 6975 3473 17936 1267 2387 11849 17330 5605
62,13134 14213 17135 14181 249 2772 2665 17356 16070 1137
63,99 7264 13585 14396 10010 2307 2251 17623 3473 16846
64,13229 3473 6177 6011 16846 2152 1551 9131 13963 1885
65,16365 2886 16846 6177 14078 15277 11110 14873 16791 8455
66,6214 3768 2665 13296 99 2886 8635 4582 640 12901
67,9871 3473 13032 16070 1792 1941 13691 17135 12378 15181
68,8502 1941 14400 13134 7309 8742 5273 12390 16846 13410
69,16143 5141 696 10435 1838 2802 3899 17894 9482 17610
70,16365 1941 10562 6670 12186 14093 6975 17584 7973 13725
71,2772 3899 16364 13134 16791 14226 640 2886 249 12901
72,12943 8011 899 3473 1619 3869 901 5299 6118 4582
73,973 6177 13585 3899 17330 6976 4791 6975 3198 9749
74,13914 8116 8448 6476 6121 1551 4078 12390 5403 9320
75,5273 16365 1941 16791 16846 12707 5324 940 11303 12901
76,16549 15844 16359 5981 16444 15503 14116 4081 1496 11282
77,12752 17391 6652 2711 14520 1447 1551 12042 16762 8502
78,9871 241 940 1941 14996 3397 6177 15800 16791 17388
79,5273 3473 17022 1551 8635 4972 5403 3200 6214 17330
80,7374 16946 5640 7873 6011 16624 9131 1444 12015 16791
81,1208 10680 840 8326 16759 2465 6676 7973 12924 7309
82,17416 14226 2886 9621 1619 4582 3473 16494 13229 11227
83,16365 16846 15181 6011 5925 1941 13318 2665 17788 901
84,17330 6177 241 8502 15969 1519 7744 16336 9308 13585
85,1614 3473 2387 1259 17330 940 7295 16291 2739 16021
86,16170 5221 7374 9131 14078 14781 14400 5403 6652 13914
87,11491 640 8635 6724 6975 13229 16624 985 6011 1551
88,8326 17936 3200 3473 9871 13691 15750 13410 13387 11776
89,5403 5273 14868 16598 1137 17294 16624 14358 1941 1533
90,14181 15119 5273 4204 13134 16364 640 16486 4582 10295
91,7645 3899 3473 16846 6975 2152 3768 14358 17266 6011
92,8942 3579 1259 6782 9441 940 16070 9871 14181 14266
93,973 14709 15514 6214 4314 7744 12186 2665 6368 8207
94,11339 3899 17135 2772 12457 15778 14868 7264 15909 15922
95,16012 1259 15119 249 9871 2665 1941 14485 6975 4078
96,13387 5640 5403 13914 1551 16365 3942 9939 9441 13725
97,7407 512 12663 4088 2756 14400 8037 9619 7716 17961
98,16365 640 13963 3473 1792 3899 2654 1885 822 15868
99,1208 3473 13318 10562 10370 13914 5605 1137 2665 16365
100,4582 1551 8651 13410 17462 2665 14181 9131 17584 10865
101,3899 13134 2687 6540 7264 8096 6961 3017 3204 937
102,3899 3473 15119 12792 3200 5403 14485 13914 14362 17748
103,12492 5925 1102 1208 640 15082 13563 4088 13410 13229
104,7744 3691 8473 8194 17788 8011 11058 99 16486 5885
105,5186 11339 16364 16365 1259 16791 16012 5273 11342 6214
106,13318 16486 3473 1941 12028 6905 6873 5751 12939 11776
107,6214 6905 8651 5273 10370 13410 8207 14229 5299 16486
108,5273 16846 1941 13032 10562 985 4582 13963 11491 7407
109,11359 14358 6782 3899 17330 14400 16808 8635 12457 1551
110,6177 15181 17666 15119 17462 6121 13410 2152 5273 5605
111,8580 6976 11058 5951 10857 13585 9621 6351 53 772
112,13134 13229 17416 16846 3619 3473 12186 17294 6873 9871
113,5273 1551 8326 16364 6724 10865 16012 3200 7224 4078
114,1137 5403 7295 14358 13229 17294 17416 16846 14781 14917
115,7295 13914 5424 3473 13691 12707 739 287 7224 11553
116,9621 17356 8986 4559 5424 409 2665 10095 18050 15082
117,14358 5324 15119 12752 6214 8635 1619 16624 5299 3768
118,17330 6782 249 3899 8635 15996 6975 1792 2665 5324
119,3473 16365 16946 15750 13229 17364 13914 512 9871 1259
120,2665 8635 3942 1259 3200 11481 4088 17364 13318 14868
121,640 13963 8635 12901 2665 10865 3433 1792 3239 6011
122,2665 12901 14868 15778 17416 1792 10865 640 4853 5307
123,13134 16846 13229 5273 3899 640 15778 1792 2772 1941
124,3899 16946 7744 14181 1259 1551 2665 1137 6011 15828
125,15750 17936 6905 13134 3899 14181 1836 5273 9621 2756
126,12944 3473 14181 17748 5433 960 3942 11339 7295 3829
127,5141 15922 2687 6676 16759 7003 17944 10776 1285 873
128,6975 17364 249 9131 14181 2587 7975 10295 1614 6589
129,6214 16365 8011 10865 640 11282 12707 15119 5273 3136
130,17330 14181 3829 11339 1551 4204 6670 16598 14213 12028
131,16946 7744 16808 17788 2772 3768 10295 3473 11180 14358
132,3899 13134 1551 1259 12707 8651 16365 1137 15119 985
133,6157 5433 13963 8011 8473 7975 7374 3691 6177 13295
134,16846 11844 2243 15583 14075 1976 2665 12708 12943 17330
135,7264 3910 3200 1259 8194 6011 7486 16494 11854 14229
136,4093 840 4088 2680 11702 7407 3200 14687 12028 14868
137,14358 7143 3899 6011 5981 15844 960 2886 12944 14396
138,8096 4301 8635 7257 3899 13714 9686 873 1838 10008
139,3899 7407 8635 2756 1941 13963 5925 1551 15778 6214
140,6214 13914 6652 16365 8207 15778 1137 15583 6975 13410
141,640 6214 8207 16494 6589 6011 2545 12901 13410 9399
142,15119 17584 4582 640 14917 10562 3768 4088 4292 11359
143,1941 3899 14181 14485 7309 15778 10370 8326 10295 16364
144,16070 1653 13725 8635 6782 15778 1259 3325 9871 1614
145,13134 13465 10865 15674 12281 1044 11553 1941 1137 1533
146,17788 10871 8194 5885 5981 15082 15551 6061 16359 1563
147,15119 17364 6177 1792 1619 13410 14781 985 8194 17788
148,6177 17135 10865 10295 13638 3889 17748 2182 1792 5424
149,6214 16846 8635 12492 12186 1259 14093 11339 14181 16791
150,3899 2687 3942 17584 1614 6905 13630 13714 8096 10843
151,8502 5962 15969 13914 1386 17330 17966 15674 13638 9847
152,13563 2748 17135 17788 8207 1792 640 4582 955 15551
153,1846 17294 10865 6214 17330 16624 11339 16846 7870 16946
154,6214 13229 5299 2886 3899 12492 6975 16808 1619 3200
155,1846 5895 4075 11058 3706 14159 1903 9898 8386 7703
156,14868 17330 6214 1941 1137 3942 10370 6905 249 5925
157,17330 8635 3899 6214 15750 512 1551 1941 13134 1259
158,13585 17291 14396 12764 9621 2796 53 7606 14100 3824
159,14396 14917 11227 4075 7190 7744 17330 6214 13387 1186
160,13295 13585 12764 99 11343 14100 5714 7867 2414 15473
161,6177 14868 13638 17022 17294 13725 2665 13178 13318 10865
162,16846 6214 17364 2665 3889 6011 14781 12186 5273 2772
163,10865 13638 3473 3899 8747 8635 1836 7099 3942 14358
164,11844 6214 16365 8207 4078 7448 12943 1792 16486 15064
165,17135 3899 11342 4582 6975 5403 6782 14213 640 17294
166,17330 5925 940 241 15750 6589 15778 17364 1551 6011
167,2456 5273 1941 9871 940 14213 7407 8502 14400 12707
168,15778 7744 3473 17936 3899 14181 15750 8011 5424 9610
169,7295 3899 249 13134 8502 16365 12663 15750 8207 17788
170,15778 7295 8580 17413 9871 17936 940 2482 99 1259
171,3899 6975 14159 5273 5403 12186 6011 14396 17364 3768
172,6177 12371 16846 6011 442 14520 3869 5299 15773 2711
173,16946 6177 5100 2665 3579 17830 4115 16791 6975 15800
174,3899 5299 13914 6589 17135 2772 16364 13638 5324 17936
175,17584 14396 2665 6177 7606 640 15119 1614 2152 2886
176,17788 6976 402 3473 3899 13763 14468 2792 15290 10650
177,1551 6214 10562 5605 15778 16486 13914 10370 15119 10865
178,3473 6652 5925 3200 16365 13229 6431 14181 15778 5273
179,1551 17330 13914 13387 12311 2756 6873 940 512 15750
180,8502 6177 14868 13229 13691 12707 13725 1551 1533 10954
181,2665 3473 16846 6975 15181 4582 5221 8207 13178 15735
182,3473 9744 13318 17748 5925 13134 14485 15117 10865 13387
183,16365 14229 6011 6905 13914 8502 10562 765 12943 15797
184,6177 3869 14078 6589 6011 15181 1259 14358 4582 12186
185,7606 5299 1603 5324 8194 388 16494 409 10865 16624
186,3473 4204 17416 14868 1137 6177 5925 12707 2456 11342
187,7744 11359 99 4199 9898 3198 985 2796 10243 3473
188,1137 14213 6782 5925 14868 6476 9441 17526 3889 2772
189,6177 14485 12752 10562 10370 14996 7486 7089 1941 6652
190,640 14358 15119 5925 6011 3768 15181 15778 985 5273
191,3899 15119 2886 5299 5273 1551 9948 14868 13914 9527
192,8635 14358 2886 2243 11504 15289 6975 13134 5273 7606
193,5951 6214 7975 5324 1792 2597 6011 6151 11110 13229
194,17330 2665 10865 5403 15119 1137 6933 17294 17748 7088
195,16846 16365 3473 7867 8635 17294 2665 1259 17416 6782
196,7224 3899 1551 5273 17364 8502 512 16070 13691 10865
197,6782 249 13134 3473 17416 17553 4115 17961 15119 14996
198,13134 15922 1137 14358 202 4220 5605 13914 973 9871
199,8635 1846 4204 13638 7606 17622 1259 15750 12028 3200
200,14226 2846 2772 11110 7591 11005 17135 3473 3899 6214
201,14794 8096 6730 3899 3515 16846 15979 1941 873 5845
202,4388 12380 1941 11614 5273 13387 1551 3473 15080 7716
203,17788 5981 3955 5974 5299 8247 5925 249 12943 16846
204,14917 13914 7407 14627 5742 17526 6624 10370 940 14986
205,7716 3473 4088 14996 9744 5925 13134 6214 10865 6118
206,17330 3473 6214 4204 14868 1551 10295 5925 17936 5742
207,11303 15922 6676 1941 3080 1232 11339 17944 17701 3017
208,3198 6214 17291 12390 3558 16598 5951 1551 53 13229
209,6976 5951 13296 11227 14031 3691 6495 16962 11504 2669
210,1941 12707 8326 7486 12492 103 6214 10370 11481 3200
211,13410 10865 6011 17584 13914 5925 10370 16791 17294 13318
212,14266 3899 17393 16364 13691 12617 2851 14400 5424 5403
213,2796 99 8580 11504 11430 2807 14358 3706 6392 1186
214,5675 16296 2301 9482 15922 9071 14947 8687 8609 6823
215,15778 6724 14868 17748 10370 5742 640 16012 11359 8207
216,17330 10562 6905 3829 10370 14093 2665 6670 4088 10132
217,16846 17330 15119 6011 2886 640 5299 9871 6873 14396
218,13963 17294 1137 5324 13914 9871 5299 7295 3433 10954
219,8567 10865 17356 3889 3200 16012 249 12390 12457 9322
220,13914 1515 3899 3889 9871 8502 1551 1653 14485 8747
221,1515 9776 4582 1137 14213 1259 5299 16846 11662 16624
222,4556 11359 249 757 17294 14181 3473 14213 3942 640
223,6112 15119 13549 16170 13410 8207 1885 4607 16365 4914
224,5273 1941 5403 5925 7309 16486 16012 5742 13914 17135
225,17330 1259 8651 1551 14627 7407 1137 13134 14917 1614
226,2665 17330 16946 7762 2055 14266 11289 3889 12901 15868
227,14037 8635 17330 6214 11110 17135 5273 16808 2545 7870
228,1941 14536 10562 1259 17330 8326 1208 13981 4088 17882
229,6177 13410 13914 13725 4204 9527 10316 15778 5403 14400
230,5324 17936 12663 5221 4582 8635 15778 6177 6214 757
231,14358 12186 2665 6652 4292 4683 1614 17462 2152 4607
232,6214 4292 3130 6652 3558 13387 5424 14181 16364 13410
233,6011 10865 5299 4582 13229 6096 15119 14229 8502 5812
234,17584 8326 3473 13134 11844 15778 10865 13318 4088 13914
235,3899 14181 11491 10370 14627 8651 17330 14485 6905 6652
236,14868 15469 13914 7099 7407 15778 17748 10370 5974 15996
237,14709 3473 17356 6177 3910 8207 11391 7248 11316 12052
238,8635 512 10865 3768 16846 9898 4582 1614 7295 15969
239,7744 15922 12901 8096 14358 14798 17294 17944 7011 16143
240,3619 3899 6214 16365 6652 2665 5273 3942 13410 6589
241,6177 8194 15119 11430 16962 15026 6392 4582 8635 17958
242,17135 3899 14627 3942 2756 14400 13638 3200 541 6905
243,3899 4582 1619 15181 2886 17936 7295 12901 6961 8455
244,3364 13654 16681 1208 5403 17943 16038 2268 13318 9776
245,6214 14181 10680 16365 249 4173 1614 14358 1137 3942
246,13654 2376 11844 7716 14266 12924 14181 9322 13725 9871
247,9871 13638 1386 5403 5605 12663 5974 5424 17526 12617
248,8502 10865 13725 6011 12186 552 12614 17788 2482 15119
249,1232 11430 1495 5675 7677 2301 6214 17272 3824 17413
250,14266 5273 6214 6975 7716 16364 13229 10865 6589 14181
251,7867 8194 14396 16549 7744 18050 12764 985 6351 6061
252,6177 10865 14868 13963 17330 16846 16364 12186 8207 11359
253,6177 11576 12380 1232 13417 16365 3899 17584 5675 10562
254,6177 7412 17748 11359 17356 249 4721 9610 10562 8752
255,13971 640 2746 955 16365 17330 15119 4853 16429 1619
256,1137 6214 13318 12390 15119 16365 17584 6782 78 5433
257,11343 53 985 14358 6250 10042 5714 14031 4623 17936
258,241 14213 16012 12707 7407 512 14358 12378 3216 2456
259,3130 3869 5640 5605 17294 17830 16598 103 3402 16624
260,6177 14181 15119 12492 16846 13134 1259 16791 840 13410
261,17751 6177 5675 202 12899 3829 3899 6823 3204 13963
262,6177 13134 16946 15119 10865 6540 14093 12752 13941 16808
263,14181 8635 12492 6214 7309 17330 7407 840 1259 15778
264,14400 3402 8635 1941 6782 6975 1386 1846 8037 15289
265,17622 2669 17788 8194 17297 15289 11227 16549 11504 7703
266,14037 3899 3473 16624 6214 6975 16365 8635 5640 5324
267,16365 13963 6652 15868 13032 17364 13134 14226 13914 6961
268,6177 12832 14181 1259 7716 7295 5581 16791 16070 12943
269,6214 8635 17291 13585 14868 10865 13295 15778 6011 13914
270,12707 10985 3473 4078 8635 12943 14368 13134 16846 16791
271,6306 1846 3200 17961 7716 5951 249 17748 9744 3942
272,6214 17330 14358 249 5273 3889 14181 15119 6011 16846
273,3899 2152 6177 1137 12492 249 14485 11491 12028 15398
274,17761 11506 10427 3473 5082 3768 435 2152 10135 11259
275,6157 13295 6214 11491 17330 14181 15119 2251 2796 1551
276,1614 11339 10562 13410 3942 8635 16012 3619 13318 13178
277,442 11374 7257 16762 3473 5934 16458 3679 7825 14520
278,16486 13914 249 7264 6782 10370 9875 14266 10562 7486
279,6214 16846 5324 15119 640 13229 765 12832 14868 14781
280,6177 1614 8942 8651 3130 103 16791 3558 1836 12086
281,15026 10010 5141 10131 8194 14311 4525 7257 1887 8011
282,17788 14358 4292 3768 9131 6975 6011 6118 17294 5299
283,15551 15778 7716 1551 6670 17330 13134 13914 6118 13229
284,15735 4293 9939 6214 2126 4582 14142 17437 15778 1557
285,13950 8898 8687 899 6096 2665 6676 16365 15383 2802
286,15778 17330 3130 249 7141 16946 7224 3200 13914 3402
287,16846 10491 1619 8622 14814 640 14255 15181 9250 15277
288,8651 7309 4088 15289 14485 9621 78 10173 16846 16364
289,14181 17330 1941 3619 5605 6214 8502 2739 17584 7309
290,12530 2179 5751 3955 4883 16012 2772 1499 3899 14358
291,15778 11359 5925 11662 249 14266 1614 940 17553 17617
292,13443 11342 2746 3811 3473 4204 17810 6214 5039 11289
293,5925 13714 2126 3899 6730 17356 8635 17936 2387 591
294,5403 13914 1208 14213 6431 9871 6670 3942 15750 14095
295,3899 8635 1619 14226 17330 15181 13032 5299 15289 9621
296,3899 6976 3691 9898 2665 11430 8473 6214 13134 13585
297,13638 2772 5273 16598 14868 10865 241 13914 4204 3473
298,9898 13295 14358 17294 3824 11430 1846 15119 8207 6250
299,7867 8635 7716 4204 4075 8852 17411 17022 1259 16549
300,17961 13318 10370 15778 6214 13134 17330 3942 17022 7486
301,5299 14358 16846 1137 640 1619 13134 8011 4607 5273
302,17330 1551 3829 732 13914 13318 7606 12457 6214 9275
303,14181 638 3899 6177 15583 13229 99 8207 15639 4199
304,17584 12492 7309 3899 14536 3829 6724 11491 14078 3768
305,11504 10010 6417 17135 5273 4582 640 5640 17365 8207
306,6011 16846 14868 8635 17330 1885 5100 6589 6975 4292
307,16846 17294 8635 3768 14358 5273 4582 16624 8917 17364
308,13318 8635 3473 1551 14181 1614 17330 5273 6214 12457
309,6177 7295 16365 8635 640 17788 1259 8011 9871 8371
310,12530 7870 9131 6782 3899 13229 17330 9441 3636 4883
311,6177 17416 13549 6652 4582 5324 6011 17330 15868 7374
312,11844 6905 14440 11481 1208 16486 17748 1836 3829 2179
313,6177 4582 6011 13410 9131 15922 8635 2152 1619 14449
314,17416 16365 5273 12707 3130 14181 15778 6652 17830 1259
315,512 13725 16364 12663 11119 16012 9610 17966 7763 17022
316,17294 8635 5925 15778 16624 5974 10865 6011 5299 13229
317,9875 4368 9255 4853 824 13397 3232 3899 15130 11339
318,17364 17356 12901 14868 5273 11342 1614 10027 5324 9527
319,1846 6177 6392 8455 16946 6652 6975 9131 1792 13410
320,3899 14181 13914 8207 5742 10865 16365 2243 13725 4088
321,16846 15082 13229 15119 13410 17356 13134 4119 6975 5951
322,3473 17330 6652 5742 3200 10370 1941 6011 640 13178
323,16640 409 5307 4075 14358 7297 16846 6975 2665 17294
324,14396 8852 388 17365 3473 8635 7483 7565 2886 1903
325,6177 6652 17294 13229 4853 16791 16946 6011 8233 1259
326,17330 16365 13914 4204 1941 15996 16846 12186 14989 13387
327,8651 3899 2665 1137 10370 17584 9322 13914 14536 5812
328,6177 8635 15551 6214 5460 12708 6975 11854 15091 14362
329,5141 6214 8316 8635 16846 5925 16365 16624 7264 14813
330,7645 15514 9308 16365 2243 1551 16846 15778 10562 8580
331,3473 6214 1208 16486 8326 10680 13914 7973 15778 8567
332,9621 17936 3889 2772 12901 14400 11110 7591 940 6392
333,6177 7632 12752 16846 2665 8635 12186 7257 3768 15082
334,3473 6214 3899 17584 2846 7716 2772 14181 6905 1792
335,17364 7744 4582 6011 17330 2772 985 552 9131 15778
336,13725 16070 6177 8635 12663 11038 8037 6589 16846 17330
337,13410 3473 14181 14358 4853 7407 6975 12901 14095 8207
338,15119 9621 2886 8011 14400 14181 3200 1614 16332 15844
339,13295 1846 17905 8580 5951 17291 16365 11058 3668 3899
340,4088 2748 640 14536 9610 5605 6975 15778 11325 15909
341,287 7407 8898 6905 3204 5974 6214 3889 16143 15750
342,3473 16846 2886 10865 17330 1619 12015 9131 14873 890
343,16624 16846 8194 15082 16549 3768 16131 6652 16221 11282
344,13229 12492 6177 5299 5925 8936 12311 15398 17584 3397
345,7264 14396 16846 16365 4582 4292 15119 5273 11662 16624
346,7716 419 3473 11491 14266 3899 287 8567 6476 5925
347,6214 5509 15778 12752 17330 16846 10865 973 16775 5925
348,3869 16365 3200 5605 8635 17330 14078 13410 7309 16791
349,1846 5974 8635 3899 10865 7744 17330 9621 7867 6214
350,15119 11339 10865 4853 13410 17356 17411 17294 5925 10562
351,1846 6177 14358 3473 16962 7867 4075 3899 7606 11430
352,12492 3768 15778 14358 3829 8502 12457 15750 17364 7309
353,13654 5812 3473 4173 2927 12958 16791 6670 7762 7983
354,15996 17388 2748 6214 8371 11170 16598 2665 14181 5403
355,5324 3899 8635 17330 6214 640 12901 14358 17666 16365
356,6177 16365 5299 13410 8635 4078 15773 13921 6540 13950
357,16846 2665 10865 16365 12999 17610 17294 8864 13914 5925
358,6214 7645 5300 6652 3899 9308 3768 8194 16197 1331
359,3899 1137 16946 16365 14509 16791 17416 16486 4204 4853
360,5273 1551 16486 17330 10370 3942 10562 15469 7309 14093
361,14358 3473 640 6652 249 17364 12380 17330 12901 14181
362,6177 16365 3899 249 8635 13229 5974 14400 12943 640
363,2665 8635 5324 1846 15181 1619 13032 9621 12901 1603
364,13410 17788 17356 12901 16598 16946 17135 16791 13134 5640
365,15778 1551 15551 15844 5981 12944 17135 15683 6751 16070
366,13410 5273 6214 8635 3473 12198 1259 5925 17330 11776
367,9131 12752 2182 6177 3200 15436 12492 16846 3829 6118
368,6177 9621 552 12764 99 8473 14010 1259 2796 6417
369,5273 3899 2756 5742 12390 7407 14400 5424 16278 14358
370,17022 11339 16598 6177 16365 3200 5273 17584 14181 840
371,985 14358 16486 6214 8635 17284 3829 8614 8936 2084
372,2243 6214 6652 3619 14358 5478 2665 8465 1614 9441
373,3200 6214 1792 3899 640 5273 2665 3473 13318 1941
374,3899 13914 5424 940 15119 17748 8502 2456 4582 15996
375,419 3768 9131 17294 15398 17364 2152 4607 15551 807
376,7486 2748 14400 10295 1259 14917 4204 16012 14485 14095
377,4582 6118 15778 2152 2886 5273 3869 6589 1102 16791
378,973 5300 15119 12832 3768 3899 6652 985 15473 17140
379,14485 9744 17584 12457 14093 2756 13178 11038 6351 15880
380,7407 17553 17748 78 3899 12028 17330 13134 10562 12939
381,3473 10062 10865 7225 13654 2886 16162 14181 12752 16486
382,13410 15119 13963 17830 16846 7919 4388 8288 14358 1792
383,3473 13229 8635 15119 6975 6011 6652 507 5299 16791
384,6157 7744 17715 11058 3198 6214 4119 10865 17622 14031
385,3473 17416 5925 1259 6975 14868 4582 5424 8502 14873
386,13963 8898 13950 2243 8096 14449 7264 3473 10316 16365
387,9610 3473 3899 3200 5403 287 3889 8194 13410 16846
388,2846 3473 16846 16365 17135 1792 16598 4115 640 17330
389,9610 5299 17330 5925 15778 14181 2152 13410 9131 5324
390,16365 6214 6177 3473 2886 2152 11788 16624 4582 3899
391,2802 5273 14400 10562 7264 13725 17936 1259 10175 9441
392,6177 5925 3473 17135 6670 8502 4115 8326 15750 15996
393,16364 8635 14400 9323 5925 15778 5424 4204 17574 15119
394,1941 16070 10865 14868 1551 241 16012 3899 5424 9619
395,2387 442 12380 12752 10427 15999 3899 435 13387 3473
396,5273 3899 16365 3473 6975 14400 3942 4292 8326 2179
397,8635 17330 12457 1941 17584 1208 15778 5403 1259 6431
398,5423 249 2587 6463 17101 8502 17526 3325 5925 16775
399,10008 7645 5300 12983 11607 9270 8635 4220 7264 15514
400,3899 940 12943 12186 4607 13134 640 5273 12707 7295
401,8194 17788 17330 5981 7143 5433 5273 392 1614 17120
402,241 8942 7407 1941 17526 3473 16012 8635 13638 4582
403,10865 6975 15119 4582 1792 17666 13134 6011 11836 5640
404,8635 10562 13318 14868 13032 13178 6873 15119 5403 3768
405,3473 6214 6652 13963 17330 17140 8635 12390 2387 15181
406,8011 10857 17788 2251 2552 1846 3691 6652 640 5951
407,9275 2118 16365 16080 732 6872 12901 7974 17294 4341
408,6676 12921 10865 17330 179 12578 4192 5115 9898 1566
409,8635 17364 640 13914 1792 5640 17294 16021 12752 12186
410,16365 6975 6214 13963 419 640 2665 3768 8936 15181
411,17364 6975 16846 4556 12186 3691 9898 6495 5221 4162
412,10843 3473 4113 3590 3899 6214 8121 13032 831 6233
413,1792 6589 6214 640 13032 7295 3768 13218 4853 12378
414,11339 15785 1259 12086 5273 10865 4204 6177 512 3899
415,11339 6177 3473 15778 4582 5885 1551 14095 15181 15369
416,5403 8651 6214 14400 13134 5299 9610 2665 16332 6975
417,16846 6589 13914 16624 1137 16791 13229 17364 1551 13134
418,16365 17330 640 2665 5273 13410 2886 13134 10865 6975
419,8194 3473 17297 8911 14996 8635 6118 7486 4607 8207
420,2665 6214 3899 11342 955 16846 16365 15181 8635 13971
421,15119 16846 1619 3768 985 10316 5324 6011 16808 14358
422,9871 3402 12311 14400 5424 7099 16012 10843 249 15683
423,17330 11576 12956 5675 15880 202 8326 13134 14181 4078
424,6177 5273 8635 5299 3768 10562 4582 5324 1259 16486
425,6214 17330 16365 7716 16791 5324 15119 17364 4204 3869
426,10865 15119 8635 17364 13725 14400 14213 9610 5742 14181
427,12901 6975 16624 14226 10865 11110 1137 3200 6589 3942
428,13914 15778 15119 5925 16846 10295 1941 13387 1208 14213
429,7870 17294 17936 8502 13032 13035 6782 16070 4582 11836
430,3473 10562 14868 17022 9527 6306 1208 17748 10370 14627
431,442 14520 5141 3899 5925 17391 11899 2911 17936 11259
432,6177 13963 5100 5925 9573 13914 10370 16070 15119 9871
433,17830 6214 16846 2152 3899 4582 5324 1605 13032 17462
434,3473 14358 15778 4582 4078 16364 16624 13914 6782 3619
435,7264 16846 11854 16549 1941 13134 14358 15117 16436 13032
436,640 16365 5273 10173 11342 14400 3200 12390 10562 3768
437,4468 3899 2182 13549 5424 1267 17961 15800 13372 16170
438,14358 3899 17788 17830 13585 16946 13410 3473 14181 16549
439,3473 9749 1232 1519 3899 202 1542 7744 6975 4301
440,14181 5403 4088 1208 8635 11339 9329 78 15469 12492
441,7264 3619 12999 11481 1551 5742 17748 14798 12390 13950
442,14095 8747 14226 14400 15778 13638 6214 11110 13914 249
