user_id,item_list
101,6540 13134 3899 2687 1614 8096 12390 3204 6961 7264
102,3899 3473 5403 12792 15119 13914 3200 17748 14362 3829
103,12492 1208 13563 15082 1102 13229 640 9255 15800 16549
104,7744 17788 8011 8194 13295 11491 13296 17411 4119 5885
105,5186 11342 16624 15187 13443 7099 129 16791 14485 12111
106,13318 16486 6873 16021 12939 3473 14637 1941 16846 5605
107,13410 6214 8371 8207 6905 5299 14996 12311 5273 13001
108,5273 1941 14485 10327 13963 10562 5100 13032 7407 824
109,11359 12663 16070 2118 6589 14358 6782 13740 14400 8635
110,17666 15181 6177 2152 15119 17462 12943 6989 13410 11342
111,6976 13585 5951 8580 53 11058 6351 5714 10857 3824
112,8448 13229 9527 13134 3619 6873 12186 1614 9871 16494
113,8326 1551 5273 3200 2748 16364 10865 840 14440 15750
114,13229 13410 5403 1137 3768 5299 10295 17294 14917 13971
115,7295 10118 13691 12378 5424 3473 13914 2486 11553 12344
116,15800 17356 4559 9621 8986 13725 2682 12975 7295 13691
117,14358 6214 5324 15119 16624 1619 12752 3768 5299 8635
118,249 17330 6782 8635 3899 4582 1792 9441 6975 7760
119,17364 9871 15750 512 13229 3473 16365 17936 6589 1259
120,3942 13318 11481 803 11564 8448 14868 3889 5221 562
121,640 13963 2665 12901 1792 8635 6011 10865 3768 3433
122,14868 2665 14917 12901 15778 17022 1885 8207 12186 9610
123,1792 17666 5433 10843 13229 640 5075 15117 2387 16624
124,3899 14181 7744 1551 1259 2665 17135 6011 17364 3200
125,13134 6905 15750 14181 5273 16332 3889 15778 3899 13638
126,17748 12617 17961 3942 13638 5433 7295 14181 960 8037
127,2687 5141 15922 17216 6676 16230 17194 13235 4294 3742
128,1386 6670 129 16775 2587 10295 6975 6724 16946 17364
129,6214 640 15119 12707 16791 10865 16365 17294 13032 16364
130,17330 1551 14181 17388 3829 7486 11339 12028 13638 9441
131,17296 10295 16278 11180 16808 2772 7744 16946 955 17788
132,13134 3899 1259 12707 8651 1137 1551 1533 5424 17388
133,5433 8011 6157 8473 552 7975 1792 2807 17905 17297
134,11844 2243 16846 15583 392 12708 10316 518 12943 640
135,3910 460 392 11854 7264 223 9871 11480 6118 638
136,2680 4093 13501 14687 840 14940 11702 11776 15371 6665
137,7143 14358 6011 16791 960 15844 3899 4582 5981 2886
138,8635 3899 8096 13638 17135 5925 7257 6214 6730 9686
139,3899 8635 5925 1941 1551 6214 8651 13963 4088 7407
140,6214 8207 16365 13410 13914 6975 15778 6652 13032 640
141,640 6214 6011 16494 6589 8207 17364 5299 2152 1792
142,15119 17584 14917 12457 1619 4582 640 6670 10562 17411
143,14181 1941 8326 14485 3899 7309 10370 16486 14536 16365
144,1653 16070 8635 13725 4078 17966 1614 15674 1259 17577
145,13134 15674 1533 12617 13465 2486 12281 10865 11553 1137
146,8194 17788 15082 5885 15844 960 15551 5433 5981 16359
147,1792 1619 15119 9131 8194 17788 6177 17364 8371 17666
148,2182 10295 6177 10865 3889 17135 15868 1792 13638 17140
149,6214 12186 14181 8635 16846 1259 11339 16791 12492 17330
150,3899 7257 1614 2687 17584 3942 5675 6782 8096 10843
151,8502 15674 15969 17330 13638 13914 17966 13373 2456 1386
152,13563 955 2748 15428 15868 1792 17135 13887 8207 15683
153,10865 16946 16920 17330 10253 1846 17294 16624 10295 6214
154,6214 13229 5299 3899 8207 1619 6975 2886 12752 640
155,1846 5895 11058 4075 6976 9898 3706 10857 1903 14159
156,14868 17330 1941 6214 9610 6905 10370 3200 1137 3942
157,8635 17330 3899 13032 6214 512 15750 13134 16791 11836
158,13585 2796 12764 14396 17291 7606 9621 53 3824 14100
159,14396 14917 11227 7744 1186 13387 4075 8852 6214 12390
160,13585 13295 99 12764 5714 11343 2076 3198 14974 14100
161,5186 17022 14868 249 13638 2665 13725 512 7224 10865
162,6214 16846 10954 17364 6011 2665 12186 17830 14781 5273
163,3473 10865 3899 13638 8635 14358 8747 14917 3942 5974
164,11844 16486 6214 7870 15119 16365 8207 15064 6118 14509
165,640 4582 17135 6975 17294 3899 11342 17526 5424 5403
166,5925 17330 241 2152 15750 17364 940 13229 2851 15969
167,2456 5424 9871 7407 1941 8502 940 14400 14213 17936
168,15778 17936 3473 5424 7295 3899 7744 12378 15750 14181
169,3899 7295 8502 249 13134 17788 2118 15750 16365 8207
170,17936 7295 6976 15778 8580 940 2482 12663 249 8011
171,3899 6011 12752 3768 14396 17364 6975 5273 6976 12186
172,3869 12371 16846 11854 442 14520 6177 6011 5299 4607
173,5100 6177 15187 16946 17296 17830 506 3632 2665 16791
174,17135 6589 5299 2772 16364 13638 6989 940 3899 9145
175,14396 17584 12975 4088 7606 10062 2179 10370 10295 1725
176,8194 17788 6976 99 3899 3473 16549 11339 15979 17489
177,1551 6214 15778 13914 3619 5605 10865 15119 8011 16012
178,3473 3200 5925 6431 14181 6652 16791 5273 15778 16365
179,1551 13914 17330 13387 287 10075 6873 2756 11665 3347
180,8502 10954 13229 14868 12707 14536 803 13725 1533 11038
181,5221 6975 2665 16846 4582 17961 17462 8207 13178 15735
182,9744 3473 13318 17748 5925 13134 11776 10746 13584 15117
183,8502 12943 16365 14229 940 512 7716 11339 9145 17388
184,14078 3869 6177 1259 15868 4853 17462 11359 7264 955
185,5324 9131 16624 7606 409 8194 5299 15082 388 8852
186,4204 1137 8747 8326 10562 14213 12707 16624 3473 14868
187,7744 4199 99 2796 3668 2807 15426 10243 11430 5714
188,1137 14868 2772 6782 17526 14213 9441 5273 5925 3889
189,14485 7486 12752 14996 10370 6177 10562 1941 1267 6652
190,14358 15119 640 3768 6011 2665 15181 5925 9131 12901
191,6676 1551 3899 15119 2886 17309 5299 14078 13914 5273
192,14358 13134 8635 2886 2243 6975 9131 640 7744 8455
193,7975 6151 6214 6011 3768 5951 12752 985 16808 16359
194,2665 17294 17330 15119 10865 6975 14868 3768 1137 1614
195,17294 7867 16846 17416 1259 6782 103 14266 8651 16365
196,13032 512 13691 7374 13178 1551 8651 8502 10843 12015
197,6782 10914 14996 16012 2895 13134 17553 7224 3315 17961
198,13134 13914 202 973 1941 5675 13229 7645 14358 1259
199,1846 7606 13638 17622 1259 8635 4204 7297 14266 10370
200,14226 2846 11110 2772 7591 17135 14095 4115 2748 1446
201,6730 14794 8096 2925 8911 873 17944 7309 6625 3899
202,1551 1941 17584 12380 13387 10562 5273 4388 2545 15091
203,17788 5974 3666 6976 8247 13296 13716 960 13410 2739
204,14917 13914 14627 10370 7407 3829 9744 6782 17526 13318
205,7716 3473 9744 4088 5925 13134 6214 3942 14996 9871
206,3473 17330 5742 14868 9441 5925 7716 6214 14996 4204
207,11303 15922 3017 6676 6724 696 11339 14794 17944 1941
208,6214 3558 12390 3666 8567 3198 16846 53 2739 11339
209,5951 11058 3691 11227 6976 13296 11504 6495 16962 2669
210,8326 11481 1941 103 7486 12492 10370 6214 3200 4468
211,10370 12457 13914 17584 5925 13410 6011 12390 1259 13318
212,3899 10075 14266 13691 4721 5320 16364 14400 11379 757
213,99 2807 2796 11058 11430 8580 2665 2251 11504 16962
214,8609 16296 5675 7721 5845 9071 13763 7074 3086 2301
215,14868 17748 10370 11359 5742 4078 6724 5640 6476 15778
216,6905 14093 4088 10562 10370 9441 17330 3829 16558 6873
217,17330 15119 16846 2886 6011 6873 5299 2152 13914 9871
218,17294 5299 9871 13963 1137 13410 5324 7295 13914 10954
219,8567 12390 3889 10865 16012 9322 6782 249 15750 3200
220,17610 1515 9441 3899 13914 1653 1533 14485 11836 9871
221,14213 1581 8448 17388 9527 3402 4582 1259 4721 9776
222,4556 11359 249 757 10618 9834 3942 9939 94 7407
223,6112 8207 16170 15119 4607 4914 7574 1885 12708 13410
224,1941 5273 7309 5742 5925 5403 6011 1619 9322 13229
225,17330 8651 1259 14627 2756 3829 10095 1551 13134 1137
226,12901 11289 14266 15868 6782 3889 16946 14781 1386 17330
227,8635 6214 17330 17135 16808 10865 16365 16846 5273 14358
228,1941 10562 8326 1259 1208 17330 10370 12939 12311 3200
229,4204 6177 10316 13410 15778 13914 2665 9527 9698 13725
230,5324 12663 17936 5221 8635 1619 13373 2486 15778 11119
231,1614 17462 2152 14358 5605 12186 6652 2387 2665 17356
232,13387 1515 5424 3558 6476 4292 16364 1619 9776 3869
233,14229 640 15119 6011 17294 2665 5299 1792 5324 4582
234,17584 8326 3473 13134 11844 8247 13887 13318 2748 15778
235,14181 3899 4088 10370 17330 11491 3942 14485 8651 17411
236,14868 17748 7407 1551 5974 249 13914 10370 9610 4204
237,14709 11391 3910 17356 6177 5925 7248 17515 12052 3473
238,8635 10865 512 9871 7295 6476 15969 8455 1551 3768
239,15922 8096 7744 16143 12901 4294 13714 17944 13235 2925
240,3619 3899 6214 5273 2665 6011 6589 16365 17364 14078
241,6177 16962 15119 8194 53 11430 8635 4582 13229 7606
242,2756 3942 17135 3899 14627 3829 14400 17022 9441 13638
243,1619 4582 2886 13725 15181 12186 7295 8455 17936 3899
244,13654 16038 4883 16681 3364 16366 9776 4537 9441 10818
245,7762 249 1137 16365 5424 14181 7407 17216 6214 9871
246,13654 2376 16366 5186 3955 12924 11844 5460 2756 13725
247,5974 9871 12663 5403 9776 5605 12617 1386 1515 5424
248,6011 6589 552 8502 8455 12186 12752 640 13725 17294
249,11430 99 13585 9749 53 10010 3473 5141 3198 1232
250,16364 10865 14400 15750 1259 7716 14213 5273 14266 6975
251,8194 7867 14396 7744 12764 16549 18050 6351 6177 985
252,6177 8207 14868 10865 12186 17330 16598 15996 16846 11359
253,6177 3899 17584 8207 10562 8635 7486 16486 1551 15119
254,4721 11359 17748 7412 17356 5751 2746 6873 7744 16353
255,6589 757 17330 15119 14229 955 13521 15514 640 11289
256,6214 1137 16365 10843 15119 5751 78 12390 8448 14996
257,3668 11343 12186 14358 53 13410 4623 5714 8207 3198
258,12707 14213 241 512 16012 2456 12378 3402 15756 13134
259,3130 17830 11702 5212 5605 5661 3869 6476 14917 287
260,6177 14181 15119 16846 13134 840 13410 1259 12492 16791
261,6177 3899 2545 8207 202 8635 3829 7089 12899 5675
262,6177 14093 12186 3569 12752 10865 13229 13134 16791 15119
263,14181 8635 17330 7309 12492 840 6214 15778 7973 1259
264,1386 6782 3402 14400 1941 15289 13178 17416 2748 6975
265,11227 17297 15289 17788 16549 8194 17622 11504 1102 2669
266,6975 6214 16365 3899 3473 16624 17294 5324 10865 3889
267,13963 6652 15868 16365 13032 955 13134 17364 14078 1885
268,5974 16791 15181 1259 6905 9610 7295 7716 16624 16070
269,6214 8635 14868 15778 6011 11175 17294 13914 17022 5628
270,12707 8573 12943 3130 10985 16791 4801 12172 6233 3473
271,17961 249 1846 6306 12341 4204 1005 7973 7716 8593
272,14358 6214 17330 16846 14181 12901 15119 10865 17294 6975
273,12028 103 2152 3569 11491 12492 17748 9973 11175 562
274,10427 11506 2711 17761 11259 5273 3473 8635 12243 5082
275,11491 6670 6157 14627 13295 2251 6214 17330 3619 14181
276,10562 3942 14078 13178 16012 13410 4853 10865 13387 15469
277,442 2711 14520 4435 10427 15773 8917 17761 13532 5237
278,16486 7264 5742 10562 9875 7486 13914 6476 14266 2665
279,5324 640 16846 6214 14781 15119 13229 3889 13303 15398
280,1614 16012 8942 103 13178 11359 3130 2665 12086 13032
281,10010 8011 15026 8194 17788 7257 15082 10131 5141 3198
282,9131 3768 14358 6975 17294 6011 4292 6589 17788 6118
283,1551 15778 17330 7716 10865 15551 1208 13914 13134 14996
284,4293 2126 8318 6214 9939 16111 6233 15778 1259 15735
285,6096 6676 899 8898 179 13950 9875 17751 2665 8609
286,3130 17330 15064 13914 16791 14400 13032 955 16808 15778
287,1619 10491 13031 16846 14255 9250 10027 6929 8622 14814
288,15289 9621 13318 16486 4088 16640 17622 78 10173 8651
289,17330 1941 17584 14181 10562 3619 7309 3829 1208 1614
290,12530 3955 2179 14095 7760 4883 2772 10327 14358 1499
291,5221 15277 14266 14078 4162 15778 11359 5925 10914 17617
292,13443 11342 14358 6214 3473 6975 16365 16846 640 3899
293,17356 5925 2387 3899 8635 5141 14762 8898 3558 2126
294,6431 14095 10295 6670 3942 17961 15909 13914 14266 14927
295,3899 8635 17330 1619 5299 13032 12186 9621 15289 14226
296,6976 3899 11430 6214 6157 3691 6495 9898 8207 2807
297,2772 13638 14868 16598 10865 17294 13914 3569 4204 241
298,13295 15119 9898 53 14358 3668 8207 1846 11430 17294
299,7867 8635 7716 4204 1515 17022 2118 12457 8448 5974
300,10370 13318 7486 15778 17961 3942 7973 13691 13914 13134
301,14358 16846 5299 1619 12016 1137 13134 765 15277 14917
302,17330 1551 13914 3829 12457 1137 3942 6214 17748 9275
303,638 7574 14181 15639 4914 15583 13229 8207 6177 17584
304,12492 17584 7309 14536 14078 3768 16614 3899 2152 6873
305,6417 11504 1515 14917 4582 16012 640 17365 17135 1792
306,5100 6011 11822 8635 860 17330 1327 966 6589 8936
307,13963 16846 17294 985 15583 14358 3768 17364 8635 16624
308,3473 14181 8635 1551 17330 5273 14868 13318 12457 1614
309,640 7295 17294 8011 8371 7374 15386 10253 3433 17788
310,12530 7870 5974 13032 3325 9131 15386 13229 17284 3636
311,17416 5324 13549 4582 15868 6652 6177 12943 13229 7374
312,16170 11844 12319 14440 1208 12172 11481 1836 17748 6665
313,6177 9131 8635 4582 14181 17330 5273 6011 6589 13410
314,17416 17830 16365 1137 3130 15778 10865 5273 15119 14181
315,12663 13725 17526 16012 512 17966 5424 16364 11119 15674
316,17294 8635 5403 14181 15778 16624 5273 5925 4582 6011
317,4368 9875 9255 10908 4468 15130 11339 12052 13397 3232
318,8567 17364 17356 12390 9776 3942 5273 5324 11342 1614
319,8455 1846 9131 16946 1792 3822 14229 6975 9250 12186
320,13914 3899 5742 17526 14181 10865 5424 1259 5974 9441
321,16846 4119 13229 4607 552 15119 13410 17356 15082 6976
322,5742 17330 3473 6652 17364 6011 11175 10370 9698 640
323,16640 409 16846 1603 14358 17622 8852 5307 6392 17365
324,14396 3473 388 8852 8635 17365 2886 5299 15119 17294
325,17294 6652 13229 16791 6177 4853 4293 1259 6011 12943
326,17330 13914 16365 16012 4204 17526 13178 12186 4853 1941
327,8651 10680 9322 9776 3899 5812 12774 13914 10370 3315
328,6177 6214 14868 8635 15551 5460 12708 14917 6975 12614
329,6214 16846 8635 10865 16365 16364 5925 17294 640 17364
330,7645 15514 16846 16365 12752 2243 1551 9898 9308 15778
331,16486 6214 3473 13443 8567 1208 2680 13887 15778 1792
332,2772 14266 2055 7760 16012 9621 940 14213 1137 10914
333,16846 3768 6177 12752 2665 8635 824 17330 1792 15119
334,6214 3899 13229 3768 6905 3473 14781 5925 17297 1792
335,7744 17364 6011 9131 13032 552 2772 17330 4582 16791
336,13725 6589 16070 16791 8037 12344 16494 15674 4645 12663
337,13410 4853 6905 8207 14358 3473 12530 14095 14181 6975
338,15119 14400 16332 1885 14229 9744 14181 1614 3200 15844
339,13295 1846 17905 2251 3668 5951 17291 16365 8580 11058
340,4088 2748 5605 640 2126 15064 13443 14536 12939 14213
341,6905 15750 7407 6961 5974 3889 9619 14536 8898 16919
342,3473 2886 16846 10865 17330 8651 1619 7716 1178 14873
343,16624 8194 16846 16549 15082 16131 11282 7417 9938 12944
344,8936 13229 5925 6177 12492 17584 5299 13291 4468 9481
345,16846 15119 16365 13963 6652 4292 4582 8502 3768 2886
346,2772 13387 7716 3899 3473 9871 16012 17135 9776 17526
347,6214 17330 15778 5925 10865 12752 16846 5509 5324 7295
348,3869 5605 3558 12390 3200 17330 7309 3619 10865 17584
349,1846 3899 8635 10865 6214 17330 7867 14868 9621 5974
350,15119 13410 10865 5925 4853 10562 4607 11339 17670 17294
351,6177 3473 3899 1846 15119 7867 6417 14358 8207 16962
352,12492 3829 12028 17364 3768 13691 13178 16791 13032 16486
353,13654 3473 5812 17330 7983 4173 16791 11051 17503 11491
354,16598 8371 2748 2179 15996 2055 17388 13638 5403 11170
355,6214 3899 14358 16365 640 16846 15119 5324 8635 6975
356,6540 13950 3747 15773 16365 13532 8316 13921 17416 860
357,16846 10865 2665 17610 13914 1651 16364 5925 1137 16365
358,6214 6652 8194 9131 3899 3768 7645 5300 15181 16624
359,16791 17416 3899 1137 16946 16365 16486 4853 1792 6589
360,5273 10370 2126 7309 9322 3942 1551 10562 14093 16486
361,640 14358 3473 6652 12901 249 17330 16624 13963 9131
362,3899 6177 12943 13229 5974 249 13410 16365 8635 15064
363,1846 13032 5324 13178 12901 2665 1941 15181 1619 9621
364,13410 16791 12901 5640 6975 16946 15868 640 17294 5299
365,15551 15683 15778 17135 5981 16598 1551 15844 12944 3035
366,3473 8635 5273 6214 13410 17330 5925 1259 8207 16365
367,3200 9131 12752 552 2182 15800 16486 14485 6177 15436
368,12764 6177 8473 99 2796 15426 53 9621 10857 1259
369,5273 3899 5742 12390 2756 16278 4115 7407 14358 6151
370,16598 17022 11339 6306 11776 10295 3200 17584 4115 14266
371,17284 14358 985 2084 16486 8635 10370 12457 6214 8936
372,2243 3619 6652 6214 11481 4292 2665 1941 12901 14358
373,6214 1792 3200 3899 2665 3473 640 4292 6011 17330
374,3899 13914 940 17748 5424 9320 8502 13981 8448 1941
375,3768 9131 17364 17294 2152 4607 15119 5324 1619 4582
376,7486 2748 10295 14485 1259 14095 16012 14996 14400 10746
377,15778 2152 6118 2886 16791 6589 1102 4582 5273 14181
378,6652 985 15119 552 5951 17364 6975 3768 640 5299
379,14485 14093 2756 12457 17584 9744 10370 12774 12752 11038
380,7407 17553 78 17748 3899 12028 10562 7999 12939 8651
381,10062 3473 12016 13134 10865 1725 16162 14734 5605 14181
382,13963 13410 15119 16846 17830 12792 7919 14358 1792 12901
383,3473 13229 15119 8635 6975 2665 6652 6011 640 16791
384,6157 7744 9898 11058 552 17715 13296 7867 4119 17291
385,1259 4582 5925 17416 1619 3889 6975 14868 2665 9145
386,13963 2243 7264 14362 13950 16365 10316 8898 14449 3899
387,5403 3473 3899 8635 2756 9610 13229 17330 3889 3200
388,16846 3473 640 17135 14229 10865 16365 2846 1792 5324
389,9610 5299 17388 13410 2152 15778 16494 17330 2665 640
390,16365 6214 6177 2152 2886 6975 14938 9131 765 16494
391,5273 1259 9441 14400 3829 10562 17748 10132 7264 15750
392,5925 6177 3473 7309 9441 15750 17135 14536 14093 8326
393,16364 8635 4204 5424 5925 15778 17526 14400 6214 2772
394,16070 1941 12311 241 1551 17356 14868 16291 13387 16012
395,13387 2387 17120 14358 6214 3899 16365 12752 16846 10427
396,5273 3899 3473 15119 4292 3942 14400 8207 16365 2179
397,17584 8635 17330 1941 12457 10562 5403 1208 14868 1259
398,2587 16775 3325 6463 249 17526 5423 11119 8502 11038
399,9749 13856 1519 7264 1883 4220 8159 6503 14610 7645
400,12943 12186 940 12707 13725 13134 3899 7295 4607 1614
401,8194 17788 5433 17330 12703 7143 3213 5981 1461 6751
402,8942 17526 2456 16012 17294 1941 241 13638 4582 8635
403,1792 4582 11836 17666 6975 10865 8868 9441 14833 15119
404,8635 13032 6873 2387 13178 13318 5403 14868 3768 15119
405,6214 6652 3473 12390 640 8635 2387 17330 13387 13963
406,2552 8011 17788 552 5951 6652 16365 640 4292 12901
407,2118 9275 7974 732 16365 12901 15020 16080 17294 6872
408,12921 6676 1566 16230 17194 9898 179 9948 4192 10243
409,17294 8635 17364 640 1792 5640 13914 8207 17666 14181
410,640 6214 16365 6975 13963 12186 5324 3433 15583 15181
411,17364 4162 6975 16846 4645 3691 17660 5221 9898 15398
412,14093 6214 1619 13032 16365 3899 2665 12410 16791 3473
413,6589 1792 7224 6214 13032 7295 13398 500 739 640
414,15785 6177 3899 249 1941 1259 5273 11339 4204 12086
415,11339 6177 3473 1551 17416 15778 3569 4582 9871 12457
416,13134 5403 9610 6214 3619 5299 14400 8651 16070 940
417,16846 6589 16791 13914 1137 16624 17309 13229 17364 14078
418,16365 2665 17330 640 2886 13134 6975 5273 1619 10027
419,6118 17297 12703 8911 1885 8194 4607 14400 14509 5585
420,16846 16365 6214 2665 17294 15119 4582 6975 12901 15181
421,16846 15119 1619 12901 14358 5324 6011 15181 15583 3768
422,3402 9871 5424 12311 15750 15683 17961 14400 249 13981
423,17330 14181 11576 13134 803 1208 8573 7486 1137 8326
424,6177 5273 3768 8635 5299 2152 10562 4582 2665 1259
425,13963 8247 14229 15583 7716 8455 12752 12792 11822 17961
426,13725 13981 10865 14213 9610 2456 13963 6011 14400 16598
427,12901 6975 16624 3200 4162 1720 1137 17022 11110 10865
428,5925 13914 1941 15119 15778 13387 10562 6670 17022 17411
429,7870 6782 14400 13035 17882 4582 13032 17294 17936 11836
430,9527 10370 6306 13318 10562 2756 3473 1208 8448 14868
431,442 14520 17391 11259 5925 2911 17830 8911 986 435
432,6177 13963 5100 5925 15119 12792 3768 4292 3569 13914
433,6214 17830 16846 3899 4582 2152 12901 13032 12707 1605
434,3473 15778 13914 9441 2665 16364 3619 6782 14181 1259
435,7264 16436 16846 11854 11359 13134 16549 13032 12371 5141
436,640 11342 5974 5273 16365 3942 3200 14400 10562 15119
437,15800 1267 16170 2182 4468 13155 10677 14868 15639 13372
438,3899 17788 3473 13410 16549 17830 14358 8635 14181 7143
439,3473 202 9749 1232 15026 4301 3899 5675 6214 1519
440,14181 5403 4088 1208 8635 15469 17330 7309 9322 6306
441,3619 11481 6540 8898 12999 13950 3204 17751 8316 803
442,8747 14226 14266 6782 13638 11110 15778 2055 6214 13914
