user_id,item_list
116,17356 15800 4559 8986 12975 9621 7295 13725 2682 13691
117,14358 6214 15119 5324 16624 1619 3768 12752 5299 8635
118,17330 249 6782 8635 3899 4582 5925 9441 2665 6975
119,17364 3473 13229 16365 9871 15750 512 1259 17936 6589
120,3942 11481 803 14868 14229 3889 11564 13318 4088 8635
121,640 13963 2665 12901 8635 10865 1792 6011 3768 4292
122,14868 2665 15778 14917 17022 1885 12901 8207 12186 16012
123,1792 640 13229 17666 5433 16846 5075 10843 15117 2772
124,3899 14181 2665 1551 1259 17135 3200 7744 3942 17364
125,13134 14181 15750 5273 6905 3889 15778 3899 13638 17936
126,11339 17748 5433 6670 12617 960 17961 2772 12944 10586
127,5141 6676 15922 2687 13235 17216 16759 4294 873 10680
128,1386 6975 129 16775 10295 2587 9131 1614 6670 17364
129,6214 640 15119 10865 12707 16791 16365 17294 13032 16364
130,17330 14181 1551 3829 17388 12457 11339 3768 3942 16846
131,2772 16808 10295 16946 7744 16278 955 9131 17296 11289
132,13134 3899 1259 12707 8651 1137 15119 1533 1551 17364
133,8011 5433 6157 552 8473 985 7975 15868 17297 2807
134,11844 2243 16846 12943 392 15583 1619 10316 12708 6112
135,3910 392 460 11854 7264 8194 6118 223 17135 638
136,2680 11702 11776 840 4093 3619 15371 13501 12311 12028
137,14358 7143 6011 960 15844 16791 4582 5981 3899 8207
138,3899 8635 8096 9686 6214 6730 5925 1838 17135 16143
139,3899 8635 5925 6214 1551 1941 13963 15778 8651 4088
140,6214 8207 13914 16365 15778 6975 13410 6652 640 13032
141,640 6011 6214 16494 6589 12901 8207 6652 5299 17364
142,15119 17584 10562 14917 12457 3942 6670 640 4582 16791
143,14181 1941 3899 14485 8326 7309 15778 10370 16486 14536
144,1653 8635 13725 16070 5605 17966 15863 4078 1614 6214
145,13134 1533 12617 10865 11553 15674 12281 2486 13465 1137
146,17788 8194 15082 5885 15844 15551 5433 960 16359 5981
147,15119 1792 6177 1619 8194 17788 9131 17666 3473 985
148,10295 17135 10865 3889 13638 5424 2182 15868 1792 11359
149,6214 8635 16846 17330 11339 14181 1259 12186 12492 9131
150,3899 17584 7257 1614 1208 2687 6905 3942 9441 8567
151,15969 8502 15674 17330 13914 17966 13373 13638 2456 15778
152,13563 2748 8194 955 15428 1792 8207 17788 4582 17135
153,17294 16846 6214 10865 16624 16946 17330 16920 7870 3200
154,6214 13229 5299 3899 1619 8207 6975 640 8635 2886
155,1846 5895 4075 11058 6976 1903 3706 9898 4292 10857
156,14868 17330 1137 6214 1941 9610 10370 3200 3942 6905
157,8635 17330 3899 13134 6214 13032 15750 512 11836 16791
158,13585 2796 14396 12764 17291 9621 7606 53 3824 14100
159,14396 14917 11227 6214 16962 1186 8852 13387 7744 4075
160,13585 99 13295 12764 5714 3198 14100 11343 2076 14974
161,14868 13638 7224 5186 249 2665 17022 6177 10295 13229
162,6214 16846 17364 6011 12186 9131 2665 14781 5273 10954
163,3473 10865 3899 14358 8635 13638 14917 8747 5974 9610
164,11844 16486 6214 7870 16365 15119 8207 6118 7744 15064
165,17135 6975 640 4582 17294 5424 11342 6782 5403 3899
166,5925 241 17330 2152 17364 15750 13229 15969 13410 940
167,2456 5424 9871 940 14400 8502 7407 1941 8037 17936
168,15778 3473 17936 3899 5424 7295 7744 14181 11119 12378
169,7295 249 8502 3899 17788 13134 15750 12663 5974 2118
170,17936 7295 6976 15778 940 9871 12663 8580 249 1259
171,3899 6975 12752 17364 3768 14396 4853 6011 5925 5273
172,16846 6177 12371 3869 442 14520 6011 11854 17294 5299
173,5100 16946 17830 4853 15187 2665 506 5324 6177 17296
174,6589 17135 5299 2772 940 9145 13914 16364 13638 3899
175,17584 10295 14396 7606 2152 2665 13638 2179 12975 10370
176,8194 6976 17788 3899 12752 99 17489 3473 15979 16549
177,1551 3619 13914 15778 6214 5605 10562 10865 16332 15119
178,3473 5925 3200 15778 6652 14181 5273 16365 6431 9441
179,1551 13914 17330 2756 6873 13387 13134 10075 1259 287
180,8502 12707 13229 803 14536 14868 10954 13725 14093 1533
181,5221 6975 16846 2665 4582 3473 5324 8207 17462 5273
182,3473 9744 13318 5925 17748 13134 14485 15117 11776 13584
183,8502 12943 16365 14229 6011 6905 940 10562 9145 17388
184,14078 3869 6177 4853 7716 14358 11359 2746 12186 6589
185,5324 9131 7606 16624 409 5299 13229 2152 8194 15082
186,4204 16624 1137 9776 6975 12707 10562 3473 8326 6177
187,7744 4199 99 2796 2807 3668 9898 3473 11430 15426
188,1137 14868 5273 14181 2772 6782 9441 5925 3889 17526
189,12752 14485 7486 6177 10370 14996 10562 1941 6214 1267
190,14358 15119 640 3768 2665 5925 6011 15181 5273 15778
191,3899 1551 15119 5299 5273 13914 2886 6676 17309 12172
192,14358 13134 8635 6975 2886 8207 9131 2243 7744 640
193,2772 7975 16808 6214 3768 985 6011 11110 5951 16359
194,2665 17330 10865 15119 14868 6975 1137 17294 5403 11359
195,17294 16846 7867 16365 2665 6782 1259 17416 8651 14078
196,1792 13032 512 10843 17364 4582 13691 13178 10954 16846
197,6782 10914 16012 7224 13134 14996 2895 17364 17416 13691
198,13134 202 13914 14358 1941 5273 16365 1259 15119 1653
199,1846 7606 8635 1259 17622 4204 10370 12028 16614 7297
200,14226 2846 2772 11110 17135 14095 7591 4115 2748 16808
201,8096 6730 14794 2925 3899 8911 873 17159 17944 15979
202,13387 1551 1941 12380 3473 5273 7264 3869 6214 17584
203,17788 5974 15436 13716 249 8247 13410 3666 17526 985
204,14917 13914 10370 7407 3829 14627 13318 17526 14358 9744
205,7716 3473 4088 3942 9744 13134 5925 14996 10562 10865
206,17330 3473 5742 14868 5925 4204 9441 14996 1551 10295
207,11303 15922 6676 3017 696 14794 6724 1941 17944 6961
208,6214 3558 3666 8567 12390 16846 1551 5951 13229 13410
209,5951 6976 11227 11058 6157 3691 11504 16962 13296 6495
210,1941 11481 12707 103 8326 10370 12492 7486 3200 6214
211,13914 17584 10370 6011 5925 12457 12390 13410 17135 10562
212,3899 14266 5320 10075 757 13691 11379 2486 12457 16364
213,99 2807 2796 2251 12764 11058 8580 11430 11504 6351
214,16296 8609 7721 5675 9071 7074 5845 13763 3086 7248
215,14868 10370 15778 17748 11359 3889 5640 4078 6476 16012
216,4088 6905 14093 10562 17330 10370 14868 6670 9441 3829
217,17330 15119 2886 16846 6011 6873 2152 5299 13914 9871
218,17294 13410 5299 9871 5324 1137 13963 13914 7295 8207
219,16012 3889 10865 12390 8567 3200 11339 6782 249 9322
220,17610 1515 9441 13914 1653 3899 9871 14266 11836 1533
221,4582 8448 17388 17666 17140 1581 9527 14213 1137 16624
222,4556 11359 3942 10618 14181 249 757 6177 3473 6965
223,6112 16170 8207 4607 15119 901 4914 13410 12708 7574
224,1941 5273 7309 6011 5403 5742 5925 13229 9322 1619
225,17330 1259 8651 14627 13134 1551 13914 1137 3829 10095
226,12901 11289 14781 14266 2665 6782 1386 15868 3889 4582
227,6214 8635 17330 16365 16846 17135 14358 16808 10865 8207
228,1941 10562 8326 1259 1208 12311 14536 13981 17330 10370
229,13410 6177 4204 13914 10316 15996 2665 12943 3433 4582
230,5324 12663 17936 6177 8635 6214 4582 15778 5221 2486
231,1614 14358 17462 17356 5605 2152 6652 4607 2387 12186
232,4292 13387 1619 6652 3558 3869 8207 15187 1515 6476
233,15119 14229 6011 5273 5299 13229 10865 640 1551 14181
234,17584 8326 3473 13134 13318 15778 11844 8247 3768 2748
235,3899 14181 11491 17330 17411 4088 14627 14485 10370 17584
236,14868 17748 7407 1551 5974 13914 249 10370 3200 3829
237,6177 14709 3910 3473 11391 17356 5925 8207 17515 12052
238,8635 512 10865 16846 3768 8455 15969 7295 9871 1614
239,15922 8096 7744 12901 16143 11873 13714 4294 13235 3017
240,3619 3899 6214 17364 2665 6011 5273 16365 6589 1614
241,53 6177 15119 16962 99 11430 8194 4582 7606 8635
242,2756 3942 17135 3829 3899 14627 17022 14400 9441 5742
243,1619 4582 2886 8455 13725 12186 7295 15181 3899 12901
244,13654 4883 16038 3364 16681 15436 9776 16366 9441 6177
245,16365 249 5424 1137 7762 6214 10680 4173 14181 3942
246,13654 2376 7716 16366 11844 5186 3955 12924 2756 6431
247,5974 9871 9776 12663 12617 5605 5424 17022 5403 1386
248,6011 6589 8502 12186 12752 8455 640 13725 17294 552
249,11430 9749 99 13585 53 10010 973 7645 15514 5141
250,16364 10865 15750 13638 14213 1259 6975 14400 5273 6214
251,7867 14396 8194 16549 7744 12764 18050 6061 6351 985
252,6177 8207 10865 17330 15778 11359 14868 12390 16364 16598
253,6177 17584 3899 10562 1551 7486 8207 16486 8635 1941
254,17356 4721 7412 11359 17748 6177 16614 5751 6873 2746
255,15119 6589 757 640 955 17330 17294 8868 11289 15514
256,6214 1137 16365 15119 12390 6782 10843 13229 8448 13638
257,11343 3668 4623 53 5714 6250 12186 13410 14358 3198
258,14213 512 12707 12378 16012 241 2456 3402 15756 1884
259,3130 17830 3869 5605 11702 15187 5640 5212 6431 3942
260,6177 14181 15119 1259 840 16846 13134 12492 16791 13410
261,6177 3899 8635 3829 7089 2545 1941 8207 202 12899
262,6177 14093 12186 13229 3569 12752 16791 15119 10865 13134
263,14181 8635 7309 12492 17330 6214 840 4088 7973 15778
264,1386 6782 14400 3402 6975 2748 15289 13178 17416 1941
265,11227 15289 8194 17788 17297 16549 17622 11504 2669 1102
266,6975 6214 3473 16365 3899 10865 3889 16624 17294 2772
267,13963 6652 16365 15868 13032 13134 17364 8651 249 16598
268,16791 7716 1259 5974 16070 15181 7295 12943 6905 7870
269,6214 8635 14868 15778 6011 13914 11175 17294 17022 5628
270,12707 12943 16791 8573 10985 3130 4801 3473 5273 8635
271,17961 6306 249 12341 1846 16755 3200 4204 7878 7225
272,14358 6214 17330 16846 14181 15119 10865 5273 3889 249
273,12028 3569 12492 103 3899 17748 6177 2152 1137 11175
274,3473 8635 10427 11506 5273 2711 17761 11259 12243 5082
275,11491 6670 14627 6157 6214 17330 14181 1551 15119 13295
276,14078 13178 10562 3942 13387 11481 4853 3619 6676 13410
277,442 14520 10427 2711 4435 8917 13532 15773 17761 11259
278,16486 10562 7486 5742 9875 7264 6476 1515 249 13914
279,5324 16846 640 6214 15119 14781 13229 3889 3822 765
280,1614 8942 103 13178 16012 6177 8651 2665 3130 13032
281,10010 7257 15026 8011 8194 5141 17788 16846 1232 3198
282,9131 3768 14358 6975 4292 17788 3869 17294 6589 1267
283,1551 15778 17330 7716 15551 10865 14996 6670 13134 13914
284,4293 8318 9939 6214 2126 17364 17666 6011 4582 15735
285,6676 6096 899 8898 17751 13950 9875 2665 179 8609
286,17330 3130 13914 955 15778 16808 13443 17294 14400 15064
287,1619 10491 13031 9250 16846 8622 14255 15181 10027 6929
288,15289 9621 8651 7309 4088 16640 13318 17622 78 3200
289,17330 14181 1941 17584 3829 10562 7309 3619 1614 16486
290,3955 12530 2772 7760 14095 2055 2179 14358 10327 6782
291,11359 5221 14266 14078 15277 940 15778 4162 5925 17617
292,13443 11342 14358 6214 3473 6975 16365 640 2746 3899
293,5925 17356 2387 3899 2126 5141 8898 8635 14762 14449
294,6431 3942 10295 13914 14095 4853 8742 6670 14266 9871
295,3899 5299 13032 8635 17330 1619 12186 9621 15289 13585
296,6976 11430 3899 6157 3691 6214 9898 6495 8207 2807
297,2772 13638 10865 14868 13914 3473 16598 5273 4204 241
298,15119 3668 8207 13295 9898 1846 14358 53 17294 11430
299,7867 8635 7716 4204 17022 12457 2118 1515 4075 5974
300,13318 10370 15778 17961 7486 3942 17330 1137 13134 13914
301,14358 16846 5299 1619 13134 16486 12016 1137 765 4607
302,17330 3829 12457 1551 13318 13914 3942 6214 17748 14400
303,638 14181 15583 8207 6177 901 7574 13318 3829 13229
304,12492 17584 7309 14536 3899 3768 14078 6873 17936 17388
305,6417 14917 11504 1515 4582 16012 17135 640 4078 17365
306,5100 6011 11822 4292 16846 966 8635 6589 11943 5324
307,13963 16846 17294 3768 14358 985 8635 16624 15583 4582
308,3473 14181 5273 8635 1551 17330 12457 13318 14868 1614
309,640 7295 17294 3433 6177 7374 9871 8371 8635 8011
310,12530 7870 9131 17284 3636 3325 13229 15386 4883 13032
311,17416 5324 6177 4582 6652 15868 13549 6011 13229 11110
312,1208 11844 2179 14440 1836 17748 16170 6905 12172 16486
313,6177 6011 9131 4582 1619 15181 5324 8635 12901 17666
314,16365 17416 15119 17830 5273 1137 8207 3130 14181 1259
315,13725 17526 16012 12663 512 16364 6214 5424 15674 17966
316,17294 8635 15778 5403 16624 249 14181 10865 5925 5273
317,9875 4368 5675 10908 15130 12052 9255 3232 824 13397
318,8567 17356 12390 3942 14868 1614 17364 9776 5273 12901
319,1846 14229 8455 6975 9131 1792 6652 9250 12142 6177
320,3899 13914 14181 10865 5742 5424 17526 12943 1259 5974
321,16846 4119 13229 552 15119 5951 6976 17356 15082 13410
322,5742 17330 3473 6011 6652 17364 11175 9698 640 10370
323,16640 409 1603 17622 16846 8852 5307 6392 1186 17365
324,14396 3473 388 8852 8635 17365 2886 5299 15119 1903
325,17294 6177 16791 6652 13229 1259 4853 4293 6011 5925
326,17330 13914 16365 4204 16012 12186 1941 13229 13178 17526
327,8651 3899 10680 9776 78 640 9322 12774 3315 10370
328,6177 6214 14868 8635 15551 5460 14917 12708 6975 13229
329,6214 16846 16365 8635 6652 5925 640 17294 4582 10865
330,7645 1551 16365 16846 53 15514 12752 15778 3200 16549
331,6214 16486 3473 1208 8567 8326 2680 7973 1792 15778
332,2772 7760 14213 2055 14266 8747 14400 1137 16012 9621
333,6177 3768 8635 12752 16846 6011 17330 2772 1267 1551
334,3899 6214 3473 5925 13229 7716 3768 2772 14181 6905
335,7744 17364 9131 6011 552 4292 17330 13032 2772 512
336,13725 16070 6589 8037 12344 15674 1533 16494 12663 16791
337,13410 4853 14358 3473 8207 14181 6905 12530 11339 6975
338,15119 14400 1885 14181 1614 2886 16332 14229 17748 3200
339,1846 13295 17905 3668 5951 2251 17291 16365 8580 11058
340,4088 5605 2748 640 14536 15064 6975 14213 12939 2126
341,6905 7407 15750 9619 6961 17748 5974 14536 8898 16919
342,2886 16846 3473 10865 1619 12943 9131 14873 5424 17330
343,8194 16624 16549 16846 15082 16131 11282 3768 12944 7417
344,8936 5925 13229 12492 6177 4468 17936 13387 5299 6589
345,15119 16846 16365 6652 13963 4292 17356 4582 8502 9131
346,13387 2772 8567 3899 16012 9871 3473 17135 3569 9776
347,6214 17330 10865 15778 16846 5324 5925 12752 5509 15181
348,3869 5605 17330 3200 3558 8635 1614 12390 17584 10865
349,1846 3899 6214 8635 10865 17330 7867 14868 7606 9621
350,15119 10865 13410 5925 4853 11339 4607 10562 9744 15800
351,6177 3473 1846 3899 7867 17584 15119 14358 11227 16962
352,12492 3829 13178 3768 5925 8502 16486 16791 13691 12457
353,13654 5812 3473 4173 16791 12958 11491 6724 16366 17330
354,16598 8371 15996 2748 13638 2055 17388 14213 11170 14181
355,6214 16365 3899 14358 16846 15119 640 6652 12901 6975
356,6540 16365 13950 15773 5299 13532 3747 8316 13921 14919
357,16846 2665 17610 10865 12999 13914 10132 17309 16365 1651
358,6214 6652 8194 3899 9131 13963 3768 17140 3433 2665
359,16791 1137 3899 17416 16808 4853 16946 16486 16365 4204
360,5273 1551 2126 10370 7309 9322 14093 3942 12707 11702
361,640 14358 3473 6652 249 17330 9131 13963 12901 985
362,6177 3899 8635 16365 13410 13229 12943 13914 249 640
363,5324 1846 13032 1941 15181 2665 1619 12901 13178 13229
364,13410 16791 12901 5640 15868 16946 6975 17788 17135 17356
365,15551 15683 15778 1551 17135 15844 5981 16614 16598 3035
366,8635 3473 6214 5273 17330 5925 1259 13410 8207 17356
367,3200 16486 3829 12752 552 2182 9131 17520 6177 6118
368,12764 8473 6177 99 53 2796 9621 15426 552 1259
369,5273 3899 5742 12390 7407 2756 16278 249 4115 5424
370,16598 17022 6306 3200 10295 11339 14266 6177 17584 16365
371,14358 6214 17284 8936 985 8635 2084 16486 10370 3768
372,3619 2243 6214 6652 4292 2665 11481 14358 1614 9441
373,6214 3200 3473 3899 17330 1792 2665 8635 5273 14400
374,3899 17748 13914 940 8502 5424 12457 2665 4088 5925
375,3768 9131 4607 17364 1619 17294 2152 5324 15119 10954
376,2748 7486 10295 10746 1259 14485 16012 14400 14996 14095
377,2886 2152 16791 4582 15778 6118 6589 12943 5273 14181
378,5951 985 552 15119 17140 6652 6975 3768 6976 5299
379,14485 17584 2756 14093 10370 12457 9744 13318 1208 13178
380,7407 17553 78 17748 12028 3899 12939 7999 10562 4089
381,3473 10062 10865 13134 16162 1725 12016 14734 16486 14181
382,13963 13410 15119 16846 17830 2126 14358 12792 2152 1885
383,3473 15119 8635 13229 6652 6975 640 8207 6011 2665
384,7744 6157 552 11058 9898 13296 17715 7867 17291 4119
385,4582 1259 1619 6975 5925 3889 2665 14781 17416 14868
386,13963 2243 16365 13950 3768 3899 8898 7264 14362 3473
387,3473 5403 3899 8635 2756 3889 9610 17330 11491 3200
388,16846 3473 640 16365 17135 2665 1792 8207 10865 16791
389,9610 5299 13410 15778 17388 2152 2665 9131 1619 14181
390,16365 6214 6177 2152 2886 6975 3473 16624 9131 3899
391,5273 1259 14400 3829 9441 15750 10562 15778 7264 4078
392,5925 6177 6670 3473 17135 7309 8326 15750 8502 9441
393,16364 8635 5424 4204 15778 6214 17526 5925 16365 14400
394,16070 1941 241 14868 1551 12311 17356 9619 9610 13387
395,13387 2387 17120 14358 12752 6214 2126 442 10427 3899
396,5273 3899 2179 15119 3473 3942 4292 8207 16365 14400
397,8635 17330 17584 1941 12457 10562 5403 1208 17748 14868
398,2587 249 16775 3325 6463 17526 5423 8502 10865 11119
399,7264 9749 13856 1519 1883 14610 8159 6503 15154 9778
400,12186 12943 12707 3899 13134 13725 940 4607 8573 7295
401,8194 17788 17330 5433 7143 12703 3213 5981 6061 5273
402,8942 17526 241 1941 16012 13638 2456 17294 7407 4582
403,4582 1792 11836 6975 10865 15119 17666 4088 9441 14833
404,8635 13032 5403 13178 13318 6873 2387 14868 3768 15119
405,6214 3473 6652 8635 12390 17330 640 2387 5974 13387
406,8011 17788 2552 5951 552 6652 16365 6976 640 13296
407,9275 2118 12901 16365 732 17294 7974 16080 4582 15020
408,6676 179 9948 12921 5680 9898 14368 10243 11427 16230
409,8635 17294 1792 640 17364 5640 8207 13914 14181 5273
410,640 6214 16365 6975 5324 13963 15181 12186 13229 3768
411,17364 6975 16846 4645 4162 15398 17660 9898 5221 3691
412,14093 12028 4853 3569 13032 12410 8651 2665 12707 14078
413,6589 1792 6214 7224 500 13032 12015 7295 13373 4853
414,15785 11339 6177 3899 512 12086 249 4204 1941 6214
415,6177 11339 3473 1551 3569 15778 17416 12457 4582 6652
416,13134 5403 840 6214 9610 14400 5299 16070 2665 6975
417,16846 16791 6589 17364 13229 13914 16624 1551 2886 1137
418,16365 17330 2665 13134 5273 640 2886 6975 17666 10027
419,17297 6118 12703 8911 6011 3473 5585 17364 2772 6905
420,16846 2665 16365 6214 17294 15119 4582 6975 15181 12901
421,15119 16846 1619 12901 15181 5324 14358 6011 3768 985
422,3402 12311 9871 17961 5424 10843 15683 15750 14400 7099
423,17330 1208 14181 13134 8326 940 6905 13584 803 7486
424,6177 8635 5273 3768 5299 10562 2152 4582 1259 13914
425,13963 8455 7716 8247 15583 12792 12752 14229 5324 17961
426,13725 10865 9610 13981 14213 2456 14814 13963 14400 8037
427,12901 6975 16624 3200 1137 4162 17022 1720 10865 11110
428,5925 13914 1941 15778 15119 10562 10295 17022 13387 6905
429,7870 6782 17936 4582 14400 17294 17882 13032 13035 8502
430,9527 10370 6306 13318 10562 8448 16598 14627 1208 3473
431,442 14520 17391 11259 2911 986 5925 435 15830 11934
432,6177 5100 13963 5925 15119 3768 4292 10370 12792 13465
433,17830 6214 16846 4582 3899 2152 13032 12707 1605 12901
434,3473 15778 13914 14181 2665 1259 9441 12390 4078 16364
435,7264 16846 13134 16436 11854 12752 12492 11359 16549 5141
436,640 11342 16365 5273 5974 3942 16486 3200 15119 14400
437,15800 1267 16170 2182 4468 14868 15996 10173 15639 13155
438,3899 3473 17788 13410 16549 8635 17830 14358 14181 17330
439,9749 3473 7744 6214 15026 202 4301 3899 1519 1883
440,14181 5403 4088 8635 15469 1208 17330 7309 17520 8651
441,3619 6540 8898 13950 17751 3204 8316 11481 8651 7264
442,14226 14095 8747 14266 11110 13638 6782 14181 15778 15119
