user_id,item_list
106,3473 13318 1941 6905 12028 16486 7716 12939 6873 11776
107,6214 5273 5299 14229 6905 4582 6975 9145 640 8455
108,5273 16846 1941 6975 16364 14485 4582 985 12708 13032
109,17330 8635 3899 16846 13914 14358 14400 16624 11359 12901
110,6177 15181 15119 17666 6121 17462 2152 16131 15999 14181
111,6976 8580 11058 4520 13585 772 5951 4584 6351 5714
112,3473 16846 3899 13134 17294 5273 1792 12901 16364 9871
113,16364 5273 10865 16012 1551 8326 14868 17526 3200 840
114,16846 1137 14358 5403 17294 1792 7295 1619 15863 241
115,13914 7295 3473 11553 739 10118 9847 2486 1533 12378
116,9621 409 8986 8852 18050 17356 14181 6392 13725 12975
117,6214 14358 15119 5324 16624 8635 1619 2665 5299 16131
118,17330 8635 249 3899 6782 5403 15969 6975 5974 15750
119,3473 16365 640 512 15750 17294 241 9871 14868 17936
120,8635 14868 3942 2665 1259 17364 14229 11481 4088 3889
121,2665 640 8635 12901 10865 1792 6011 15927 13134 5273
122,14868 2665 12901 15778 640 1792 17905 16624 10865 1619
123,16846 3899 640 5273 15778 1792 5433 16012 10370 960
124,3899 14181 1137 6975 7744 2665 640 13585 6011 99
125,15778 17936 14181 249 5273 15750 3899 17966 13134 4204
126,14181 3473 12944 5433 960 11339 15503 7719 6177 10849
127,10776 17944 4715 7003 13235 2687 5141 5553 15922 4294
128,14181 6975 249 17364 8455 9145 13638 7975 960 4661
129,6214 10865 640 14181 5273 16365 15119 11282 15778 12707
130,17330 14181 4204 1551 16846 11339 13638 640 3768 3829
131,3473 17788 2665 14358 2772 4582 1137 4204 3768 16946
132,3899 1137 13134 16365 17364 14400 16012 2851 640 15119
133,6177 8011 6157 7975 6609 5433 17905 8473 13585 5981
134,16846 2665 17330 17294 15583 12708 640 5925 10865 13134
135,7264 640 5273 6975 14181 1259 1137 15750 6011 14709
136,14181 4088 1551 3200 13914 11702 7407 17330 10370 10295
137,7143 14358 15844 960 3899 5981 2678 9130 8213 4582
138,8096 13703 2802 3132 17159 2925 8635 9686 249 873
139,3899 8635 5925 15778 13134 249 12457 1137 6214 3942
140,15778 6214 16365 13914 1137 640 6652 14358 9871 6975
141,6214 6177 640 6011 4582 16494 6589 2665 1792 6652
142,15119 640 12457 10562 4582 1619 17584 3768 4088 5925
143,14181 3899 15778 1941 10370 14485 16365 16846 640 16364
144,13725 16070 15778 9871 8635 17966 2486 15863 4204 15674
145,15674 12281 1533 11553 13134 13465 10865 12617 2486 3847
146,5885 15007 11230 8194 17788 15551 5981 7719 10561 14432
147,6177 15119 3473 1792 8194 17364 1619 8635 17788 15551
148,6177 10865 17135 3889 13638 4204 5424 640 1792 10295
149,16846 6214 8635 6975 14181 17330 1259 13797 10553 11339
150,3899 2687 13630 13714 17894 3942 6730 249 9686 13703
151,17966 8502 15969 17330 13914 15778 15674 11119 3847 1137
152,640 17788 17135 15551 7719 2748 4582 1792 8194 5885
153,10865 17330 6214 1824 17294 16846 16624 190 16946 17776
154,6214 6975 640 3899 17294 5299 2665 13229 1619 2886
155,4075 5895 3706 1846 4710 8386 7703 7766 14159 1903
156,17330 14868 1137 249 6214 10370 16364 3942 1941 5925
157,8635 17330 3899 241 15750 15778 8037 6214 512 13134
158,13585 12564 2796 10042 11346 17291 9621 14100 7606 14396
159,11227 7190 4075 8852 1186 16202 14396 14181 13374 3314
160,13585 4520 11343 99 5714 14960 13295 772 14100 6250
161,6177 14868 249 10865 2665 17294 16070 13725 17022 17966
162,16846 6214 6011 2665 17364 5273 249 6989 13134 765
163,3473 8635 10865 3899 13638 3942 8747 1551 14917 2055
164,6214 17330 16365 15119 10865 16486 15778 1259 13914 11844
165,6975 640 3899 17294 4582 17135 2886 16012 5424 14229
166,17330 5925 2851 241 2152 9619 15969 6011 15778 13914
167,5273 8502 12281 241 9619 14400 940 5424 8037 1941
168,15778 3473 17936 7295 3899 14181 6976 5424 739 9373
169,3899 16365 16846 7295 8502 249 13134 12663 2851 5379
170,8580 6976 15778 17936 7295 9871 4520 6495 4623 12663
171,3899 6975 14159 14960 4582 5273 6976 11346 12564 2076
172,16846 17294 6177 12371 11614 838 6011 17391 10535 14520
173,6177 2665 5100 3632 6975 506 1792 8593 4853 12341
174,3899 5299 16364 9145 13914 17135 13638 6589 6989 5324
175,6177 2665 15119 640 14181 17330 1137 17584 1725 7606
176,13763 9760 9123 402 12607 6976 8149 12052 14430 10243
177,15778 10865 6214 13914 1551 7295 3619 7716 7143 15119
178,3473 16365 15778 14181 5925 5273 6652 14868 5237 11259
179,17330 13914 1551 12311 13134 1137 13725 10075 11665 6873
180,6177 8502 14868 640 8037 17966 4582 11553 1551 2851
181,2665 6975 16846 3473 4582 15181 5324 10370 5273 14181
182,3473 13318 5925 9744 14868 14485 17748 10865 13134 10026
183,16365 14229 12015 6011 17294 14814 6975 13914 8502 9145
184,6177 14358 12186 6011 4582 15181 1614 1259 14078 4853
185,5324 5299 409 388 16624 7606 8852 17365 1186 1603
186,3473 6177 14868 1137 5925 13914 16846 6975 4204 6011
187,99 7744 2796 9898 4199 11467 3473 2807 3668 3198
188,1137 14868 14181 5925 3889 6782 17526 2772 5273 13134
189,6177 10370 14485 12371 8009 1941 12078 17330 10562 6214
190,15119 14358 640 12901 15778 2665 15181 5273 6011 5925
191,3899 13914 15119 9948 2886 10865 5299 640 5273 14868
192,8635 14358 6975 11504 640 6392 7606 5895 15289 388
193,6214 7975 9508 16359 15844 16487 10586 5324 1792 6151
194,13837 17330 10865 8025 2665 14868 5403 8291 15119 6975
195,16365 16846 3473 17294 8635 2665 8852 409 15228 7867
196,3899 16846 5273 8502 512 10865 16070 1551 17364 17294
197,3473 249 13134 16012 2756 2665 16070 6975 15969 6306
198,13914 13134 1137 202 4220 16365 17751 15922 10135 14358
199,8635 12990 7766 7606 7297 4204 12457 17622 10370 15228
200,14226 2846 7591 11005 11110 1446 1420 16808 16846 2772
201,6730 17159 6625 8096 12487 14794 3515 5782 3899 16846
202,11614 9133 4388 5273 12380 10797 8288 1941 1551 15080
203,17788 960 13914 5981 16846 5299 10586 9145 2678 5925
204,13914 14917 17526 10370 5424 5742 14266 12516 1884 7407
205,3473 15778 5403 4088 10865 5925 7716 13134 3942 14996
206,3473 17330 14868 4204 6214 17936 1551 5925 16364 2756
207,15922 11303 6625 1941 17944 14794 17701 3017 14181 17330
208,6214 10865 3198 15778 12390 3558 851 298 16846 1137
209,13296 3691 11227 14031 6976 11058 14960 11504 6495 2414
210,1941 7486 12492 8326 10370 12707 3200 13178 12457 15778
211,10865 6975 17294 5925 10370 13914 6011 12901 12457 16012
212,3899 16364 249 17393 14868 14400 14266 12457 8638 10370
213,99 2796 2807 8580 11430 11058 10042 388 11504 5307
214,5675 16296 5141 2301 9071 11078 15922 14947 17035 14191
215,15778 14868 10370 640 15181 16012 17748 5324 1836 6306
216,17330 10370 4088 14868 6905 2665 16364 3829 17936 2756
217,17330 16846 15119 640 6011 15778 13914 2886 5299 2152
218,17294 13914 9871 7295 1137 5324 12617 13465 9619 17966
219,10865 249 3889 16012 17526 13630 14358 12457 15750 3200
220,13914 3899 1551 9871 8502 3889 14266 9320 14485 17966
221,6177 3473 16846 4582 1137 1259 5299 14181 14213 15750
222,14350 6177 16148 16365 3473 2665 1911 15425 17665 249
223,15119 6112 4914 8207 16170 7574 12708 16365 640 2665
224,5273 5403 5925 1941 249 13914 16012 17135 7309 9322
225,17330 1551 1259 1137 13134 13914 2756 6975 3889 17577
226,17330 2665 7762 6782 14266 249 3889 12901 6849 5424
227,8635 17330 16846 14181 5273 10865 12872 13134 6975 12901
228,1941 1259 10370 4088 12457 10562 17330 8326 14536 13725
229,6177 13914 15778 6975 2665 4204 640 14400 13410 12901
230,5324 12663 17936 8635 6177 6214 4582 2486 15778 11119
231,14358 2665 15778 2152 17462 5925 9145 5324 670 12186
232,6214 14181 16364 12901 14917 1619 4292 6652 8567 249
233,15119 6011 640 5324 17294 14229 1792 10865 5273 4582
234,17584 3473 8326 15778 10865 13134 7429 7716 13914 9744
235,14181 3899 17330 10370 14868 3942 10865 15778 1137 4088
236,15778 14868 13914 249 4204 3889 7407 5974 1551 15469
237,6177 3473 11391 14709 7248 11316 4695 3232 9768 307
238,8635 10865 16846 3768 512 7295 9871 15969 640 17294
239,17944 463 15922 8096 12901 7011 13235 16143 14798 726
240,6214 3899 16365 5273 2665 3619 640 1551 17294 10865
241,6177 15119 7606 11227 17622 8194 2076 8635 3691 4582
242,17135 14400 13638 3942 2756 3899 14375 17022 2555 12378
243,1619 4582 12901 3899 7295 8455 2886 2665 13725 15181
244,14181 3364 5403 13914 5273 4883 3941 1208 2268 6177
245,6214 16365 14181 14358 1137 249 12901 14446 3889 14400
246,14181 8635 2376 12924 14868 732 9534 13654 1551 7716
247,9871 5403 5424 12663 17526 12617 13638 2851 13465 17022
248,640 1137 10865 8502 15119 6011 17294 4582 1619 9145
249,5675 9749 1883 5141 2301 1232 9323 6016 3080 15922
250,10865 6214 16364 14181 5273 249 14400 6975 12901 13638
251,7867 14396 18050 7703 8194 12990 14241 3314 13098 3706
252,6177 17330 10865 15778 14868 16846 16364 640 16808 7248
253,17802 6177 11576 15498 3899 5675 1232 8635 3080 6838
254,6177 249 17748 12457 10370 5925 15750 11359 16365 13981
255,15119 17330 16365 640 17294 6121 5752 56 12446 11373
256,6214 1137 15119 16365 12390 13638 1619 7295 5324 14266
257,11343 4623 10042 12564 6250 6456 3198 3668 14974 13092
258,241 512 16012 12378 1884 15756 3847 12516 14375 13134
259,17330 3130 5605 8635 16365 6214 14181 5403 13914 2772
260,6177 14181 15119 16846 14868 13134 1137 249 17294 12901
261,17751 6177 5675 3899 17159 13703 202 4388 3204 8635
262,6177 10865 15119 6540 13630 3132 14449 13134 12901 1838
263,14181 8635 17330 15778 4088 7309 10865 3942 6214 12492
264,8635 249 14181 14400 8037 6975 4204 12617 10118 6782
265,2669 11227 15289 17622 11504 17788 16549 7703 8194 18050
266,3473 3899 6975 10865 8635 16624 15778 14181 17022 6214
267,16365 13134 6652 1792 13914 249 4199 16364 99 1137
268,6177 14181 14358 1137 1259 17294 16070 2665 7295 7716
269,8635 6214 13914 15778 10865 14868 17294 8473 6011 13585
270,3473 8635 640 16846 12707 13134 12620 5273 17294 15119
271,249 14181 4204 17330 5273 8635 7716 1941 3200 3942
272,17330 6214 16846 14358 14181 15119 1137 10865 6975 249
273,3899 6177 1137 249 10370 14485 8037 241 5478 17748
274,3473 10427 11259 8635 15468 17761 3572 5273 5082 10135
275,14181 17330 2251 13295 6157 7606 16640 5895 15289 1551
276,8635 10865 16365 249 16846 3942 14358 16012 13178 13134
277,12278 442 16897 7730 6560 16062 13532 16762 3431 8103
278,249 13914 14266 10370 5916 16486 9875 13725 13276 14994
279,6214 16846 640 15119 5324 765 13229 17617 13914 249
280,6177 249 4204 2665 7295 1614 8942 640 6975 8037
281,15026 10010 1887 10131 4525 2710 15944 4509 16889 5141
282,14358 6975 17788 17294 3768 14229 6011 5433 11282 9131
283,17330 15778 15551 1551 10865 7143 16359 1137 5981 7716
284,9939 4293 6214 11281 14142 17437 10865 9545 16111 4582
285,8898 679 13950 17751 899 14925 15383 3132 8687 2029
286,17330 15778 17294 13914 249 7053 13829 14868 14400 17997
287,8622 1619 10491 16846 9250 14814 4582 640 14255 15277
288,14485 9621 4088 8651 16640 6392 12990 15289 16364 3706
289,14181 17330 1941 15778 14868 1137 1614 10865 7716 3619
290,12530 3473 3899 164 14273 4883 10865 15417 2179 1551
291,15778 249 17617 14255 15277 14266 14873 5925 5403 13373
292,3473 13443 14358 11342 6975 15778 6214 3899 8635 17330
293,5925 8635 13714 13914 3899 16143 2802 2029 17003 11111
294,13914 5403 3942 2851 11553 17997 11714 15110 8443 9966
295,8635 3899 17330 15181 1619 14159 552 11227 4520 5299
296,6976 11430 4623 6157 11346 3691 9898 13585 6495 3899
297,3473 10865 5273 13914 14868 4204 241 13638 17788 9619
298,9898 15119 14358 14960 11430 6250 13295 4584 3824 11346
299,8635 4204 7867 4075 8852 13374 8386 12990 7565 7483
300,15778 10370 17330 10865 13318 1137 13914 17961 13134 7716
301,14358 1137 16846 13134 5299 1619 5273 640 6989 8455
302,17330 13914 1137 732 14400 16364 9275 1824 16012 2118
303,3899 14181 6177 4914 4520 9898 7574 638 99 13229
304,3899 17584 7309 14181 12492 3473 3829 17330 3768 14536
305,11504 17365 6417 3706 7190 7483 12990 16202 14241 15944
306,16846 6011 6975 13051 8635 17330 5100 12651 8622 6589
307,16846 17294 14358 8917 8635 4582 12901 17364 17330 10865
308,8635 5273 3473 14181 17330 14868 1614 1551 1941 15778
309,6177 16365 640 8635 17294 7295 16364 1619 1137 17788
310,3899 17330 4204 6782 12457 12530 1941 17022 4883 1619
311,6177 4582 17330 17416 5324 15778 6011 17788 1877 1137
312,6905 17748 3899 1208 249 6177 4204 3829 1836 9973
313,6177 4582 8635 6011 1792 12901 9131 15922 17330 14449
314,15119 16365 15778 6135 5273 1137 14181 10865 13914 17294
315,512 12663 13725 16364 17966 12281 11119 15674 16012 17526
316,17294 8635 15778 6011 10865 12901 4582 14181 1792 5925
317,3232 9875 3899 15130 1594 13397 17330 14520 449 17294
318,12901 14868 17364 5324 5273 10027 15181 3889 16012 9145
319,6975 6177 6392 388 1792 17365 14229 9131 7703 1619
320,3899 13914 14181 16365 10865 13725 640 8037 241 17294
321,16846 6976 6975 14887 15119 11058 11430 14974 4119 10561
322,3473 17330 5742 10370 640 1941 16012 16364 249 10290
323,409 16640 4075 17365 8852 5307 3314 12990 1186 13374
324,8852 388 17365 7483 3473 7565 7190 8635 1903 14396
325,6177 17294 6652 13914 6011 4204 5324 15952 16791 13229
326,17330 13914 16365 14180 15941 16846 4204 14989 6975 117
327,3899 1137 13914 8651 17584 5812 10370 2665 640 17022
328,6177 8635 6214 14868 15551 12708 5460 7719 6975 12944
329,5141 6214 8316 16846 10865 8635 16365 5925 640 3204
330,9308 7645 16197 4322 4887 8580 12048 15778 7279 4935
331,3473 13914 1208 6214 15778 16486 1137 5273 8326 14181
332,12901 2772 1137 249 9621 12617 241 14213 8037 512
333,6177 8635 17330 16846 7257 2665 15119 1137 2917 3768
334,3473 3899 6214 14181 1137 1792 5925 2772 17584 7716
335,17330 4582 17364 13914 6011 9131 16364 15778 1137 11058
336,6177 16070 8635 9250 12663 14358 16494 13725 8037 6989
337,3473 14181 6975 12901 14358 1619 14868 13410 4853 5478
338,15119 640 14181 4204 2886 14400 249 53 8011 16070
339,17905 8580 11058 15828 1846 2251 17291 13295 14159 11346
340,15778 6975 640 3889 4088 13638 14213 3829 9610 5605
341,8898 3132 1882 15750 8316 3889 10776 17159 873 3204
342,3473 16846 17330 1619 10865 2886 14873 9131 9250 12015
343,16846 15082 16624 16549 12944 11282 15503 16131 16444 8194
344,5299 5925 16365 9131 13229 6177 17364 16070 8936 12311
345,15119 16846 16365 14868 4582 13914 7264 5273 6652 1792
346,3473 3899 17135 16012 5925 5403 5974 13134 419 15007
347,6214 16846 17330 10865 15778 5509 17228 1871 4906 8857
348,16365 8635 17330 10865 640 3200 13410 17584 1941 5403
349,10865 8635 17330 1846 4904 3899 9621 11227 7867 14181
350,10865 15119 17294 5925 249 12901 11339 1619 4204 13410
351,6177 3473 16962 3899 1846 6976 6417 7867 11227 7606
352,5925 15778 1137 12492 3829 7716 17364 12028 10865 9973
353,13654 5812 4173 3473 13908 16791 17330 16366 13832 2465
354,6214 14181 5403 2665 12901 13638 1792 10327 11170 8371
355,13194 3856 12278 6214 16365 14358 16846 1230 16062 15119
356,6177 16365 15773 10865 4270 11245 8635 13950 6540 13921
357,16846 10865 16365 1137 14181 13914 2665 16364 3691 17294
358,6214 9308 16197 1331 7645 2665 5300 4322 3899 16172
359,3899 1137 6975 4204 16365 16624 1792 17416 16946 12378
360,5273 17330 10865 1551 3942 2756 16260 15469 10370 10562
361,14358 3473 640 12901 17330 14181 249 4204 6652 17364
362,6177 3899 8635 16365 13914 640 14358 249 17294 1619
363,5324 12901 8635 15181 1619 2665 388 1603 1137 14814
364,640 6975 12901 17294 17135 1792 13410 3768 17788 13914
365,15778 1551 15551 5981 15844 6751 10561 12944 4622 17135
366,5273 8635 3473 17330 5925 6214 1259 7716 16365 10370
367,6177 3473 5433 960 15551 8635 16846 11339 12708 2756
368,6177 9621 552 4520 6417 11430 8473 11343 6392 6495
369,3899 5273 249 2756 14400 12390 5424 14358 5742 16365
370,14181 6177 5273 3899 17022 10370 6306 17584 16598 3200
371,6214 14358 8635 640 17294 985 10370 4520 4623 5324
372,6214 14358 6652 249 14400 2665 12901 13134 1792 15181
373,3473 3899 640 8635 6214 17330 5273 2665 3200 1792
374,3899 13914 4204 16846 5424 6975 3889 15119 16012 12457
375,3768 17364 17294 15119 419 2665 4582 5324 9131 8622
376,7486 4204 14485 16012 2748 14400 1259 10295 1005 12356
377,5273 14181 4582 15778 2886 6118 3869 2152 14972 8981
378,15119 6975 640 16197 973 5300 17294 12048 4887 11815
379,12457 14485 10370 14093 2756 11038 13914 10865 9744 17584
380,17553 7407 17748 78 17330 14868 3899 12127 7999 12939
381,3473 10865 11714 14181 10062 11262 13359 1805 11897 13134
382,15119 16846 4388 13786 331 11181 2665 8288 14358 13410
383,3473 8635 15119 640 6975 13134 13229 17294 2665 507
384,11058 6157 3198 7744 218 552 17715 17291 13092 13296
385,3473 5925 6975 4582 1619 14868 2665 9145 17462 9250
386,8898 14449 13950 8316 16365 6975 13963 3473 8096 2665
387,5403 3473 3899 8635 17330 16846 640 6975 2756 3889
388,16846 3473 16365 640 17330 12865 15181 1792 17294 2665
389,17330 5299 15778 5925 640 1619 4582 1137 14181 2152
390,16365 6214 6177 2152 8622 17294 4582 9145 138 2886
391,2802 5273 15778 3503 2925 10261 10175 13235 13725 14449
392,6177 3473 5925 17135 8502 15750 241 12663 2756 5605
393,16364 8635 15778 5925 13134 14400 4204 14181 5424 8012
394,10865 241 16070 1941 3899 14868 1551 9619 12457 16012
395,435 10427 4270 2532 11506 11259 3473 8780 3899 442
396,3899 3473 16365 5273 15119 6975 8207 15778 16364 9131
397,8635 17330 14868 15778 5403 1941 12457 1614 17584 17748
398,10865 249 17101 2989 2587 13137 5423 8784 17526 7295
399,10008 9270 1039 4562 4747 7514 10079 10346 11237 16980
400,3899 640 5273 4582 241 13914 13725 1792 13134 8037
401,8194 17788 5433 5981 2678 13801 17330 16444 15007 6061
402,3473 8635 17294 16012 241 15969 13638 17526 1941 4582
403,10865 4582 6975 1792 15119 17666 12246 14833 17135 6720
404,8635 14868 13178 5403 13032 6873 13318 6975 10562 15119
405,3473 8635 6214 17330 6652 17294 5273 640 13963 12390
406,6214 2251 15119 13092 5714 6976 14358 8011 16365 1846
407,2118 9275 732 16365 7974 15020 6872 16080 4341 14405
408,4192 12921 9948 17330 17194 10865 179 16012 11058 4520
409,8635 640 17294 13914 1792 14181 17364 5273 249 10027
410,6214 16365 6975 640 2665 419 3473 5324 10553 3768
411,6975 16846 17364 9399 6495 9898 3691 4556 12186 16562
412,14904 2286 11442 4598 6535 640 4741 12133 10950 1939
413,6214 5273 640 1792 14181 7295 6589 13134 458 8037
414,6177 10865 249 3899 6175 5273 3676 4204 512 9211
415,3473 6177 15778 13914 5403 5885 11339 15082 4582 12901
416,5403 14036 6214 13134 14400 5090 83 6975 17294 891
417,13914 16846 1137 17364 6589 13134 9145 5403 8622 16624
418,16365 6975 17330 640 2665 13134 12901 1619 2886 5273
419,3473 8635 15778 14868 8194 5585 17294 7716 10883 640
420,2665 18022 7183 12901 15119 6975 6214 16846 16365 3899
421,16846 15119 2665 12901 14358 1619 5324 3768 15181 3473
422,3473 8635 3899 249 6177 9871 14400 16012 15750 12311
423,17330 14762 14181 13630 17751 15922 8898 12956 2925 4294
424,6177 5273 8635 17294 3768 4582 5299 5324 640 2665
425,16365 6214 17330 17364 15119 6652 8455 14868 7295 1619
426,8635 10865 15119 6011 14181 12663 13725 17364 14400 17966
427,12901 6975 10865 16624 1137 13914 11110 12300 16405 12117
428,15778 13914 1137 5925 4204 1941 15119 16846 17022 1208
429,17294 4582 249 15969 1137 16070 17936 8502 4204 17966
430,3473 10370 10562 14868 17748 2756 14485 1005 16012 249
431,17391 14520 11259 442 3899 2911 15830 986 5925 17422
432,6177 5925 13914 15778 5100 1137 15119 16070 9573 15969
433,6214 16846 3899 17830 8635 4582 12901 5324 17330 2152
434,3473 15778 13914 14181 249 5925 16364 640 2665 14358
435,16846 7264 14358 5141 202 13134 13630 1941 6540 16549
436,5273 16365 640 14400 15119 13134 12390 14917 1551 15750
437,10677 13155 13372 11178 15800 3899 15040 14277 5424 1267
438,3473 3899 14358 16549 17788 8635 15007 17330 14181 12421
439,3473 1232 16889 9749 15026 3969 1519 14560 202 1246
440,14181 5403 8635 17330 4088 10865 16364 1208 2802 14762
441,6540 1137 6214 1551 17751 17944 8898 15778 10865 13950
442,13638 15778 249 8747 14868 14095 14400 5424 5273 13914
443,5273 14868 13914 5403 1208 6214 12457 3942 249 10746
444,16846 5273 640 15778 13914 12901 2152 12457 16494 9145
445,9621 2669 4075 7606 7703 14241 3314 7638 7483 417
