user_id,item_list
106,3473 1941 16846 16486 13229 14400 6905 16364 6975 4582
107,6214 5273 6652 13410 6905 8207 17330 640 16791 16486
108,5273 1941 16846 6975 16364 4582 3889 17022 13032 9441
109,3899 8635 17330 16846 13914 14358 14400 1551 3829 12186
110,6177 15119 13410 5273 6652 14181 1259 13914 14868 9871
111,5951 6177 6976 13585 53 14181 5273 3473 8580 6214
112,3473 3899 16846 13134 5273 13229 17294 1792 12901 14868
113,5273 1551 16364 10865 3200 14868 13178 16012 8502 6214
114,16846 14358 13229 1137 1259 3768 5403 17294 1941 3942
115,13914 7295 3473 5424 5273 14181 13178 1551 3942 5403
116,14181 2665 6975 14868 1941 14358 7295 16791 3768 640
117,6214 14358 15119 3768 8635 13229 2665 13410 12186 5299
118,17330 8635 3899 249 5925 5403 2665 13178 1551 9441
119,3473 16365 13229 640 17294 14868 17364 13914 1259 1792
120,8635 2665 14868 1259 3200 4582 3942 17294 17364 4088
121,2665 640 3768 13229 8635 6011 10865 13410 13134 12901
122,2665 640 8207 14868 10865 12901 1792 15778 12186 1941
123,3899 16846 5273 13229 640 1792 15778 1941 5925 13134
124,3899 14181 2665 1259 1137 1551 6975 640 4582 3829
125,5273 3899 14181 15778 13134 249 6905 17936 3889 15750
126,3473 14181 6177 3942 7295 13178 3829 10370 17022 6214
127,15778 16364 1259 1551 6214 8502 17135 5141 16012 16365
128,14181 6975 5925 249 17364 16791 6652 1614 9131 10370
129,6214 10865 16365 15119 640 5273 15778 3768 13229 14181
130,17330 14181 1551 3829 3942 16846 14358 8502 640 3768
131,3473 14358 2665 3768 640 4582 5925 6652 1137 1941
132,3899 13134 1259 16365 15119 1137 2665 14400 13178 1551
133,6177 3768 6011 1792 3473 16791 6157 13032 8011 14181
134,16846 17294 17330 640 6011 2665 17364 13134 1792 5925
135,5273 14181 6975 640 1259 3200 1137 6011 9871 3942
136,6177 17330 1941 14868 1551 14181 4088 13914 10295 3829
137,3899 14358 6011 4582 16791 8207 10865 17330 14181 13134
138,3899 8635 5925 6214 249 1259 5273 14181 5424 8502
139,3899 5925 8635 13134 1941 6214 2665 3942 14358 15778
140,6214 15778 13914 16365 1137 8207 14358 9871 3942 13410
141,6214 17364 6011 1792 8207 6177 5299 3473 4582 13410
142,15119 3768 4582 640 16791 17584 5925 10562 12457 3942
143,3899 14181 1941 15778 16365 10370 15119 16364 16846 14358
144,8635 9871 15778 6214 1259 16070 16365 13725 5273 15119
145,13134 10865 1137 1941 15119 1551 14868 14358 16846 13229
146,8194 6214 16365 17788 15119 14358 3473 4582 3899 2665
147,6177 15119 17364 3473 1792 9131 13410 16791 1619 8635
148,6177 10865 3889 13134 640 17135 3829 17364 1792 17748
149,6214 8635 16846 17330 14181 16791 6975 9131 12186 1259
150,3899 3942 13229 1614 6905 16364 6975 5403 640 17294
151,17330 8502 13914 15778 1137 14181 13229 14868 16365 16846
152,4582 640 1551 1792 8207 17135 6905 5299 8502 12457
153,6214 17330 16846 10865 13134 17294 6652 3200 13410 1614
154,6214 13229 6975 640 17294 5299 3899 2665 2886 8207
155,1846 5895 17330 14181 16365 6652 14358 4582 16846 12186
156,6214 17330 14868 1137 5925 249 1941 16364 3942 3200
157,8635 17330 3899 13134 6214 15778 1259 16791 15119 1551
158,14396 9621 13585 7606 53 6177 2796 6214 16365 16846
159,6214 14396 17330 14181 5273 3768 16846 640 15119 13229
160,16846 15119 6177 17364 6011 9131 2665 13585 12186 13295
161,6177 10865 14868 2665 3768 13229 17364 249 17294 13178
162,6214 16846 2665 17364 13134 6011 12186 5273 9131 13914
163,3473 3899 8635 10865 1551 3942 14358 4582 9871 1792
164,6214 16365 15119 3768 17330 8207 10865 1259 1792 15778
165,3899 6975 4582 640 17294 17135 14400 5403 5925 16791
166,17330 5925 15778 13914 14181 1137 1551 14400 13229 15119
167,5273 1941 14400 8502 9871 5424 16365 17936 15119 14358
168,3473 15778 3899 14181 7295 5424 16365 17936 15119 7744
169,3899 16365 16846 13134 8207 8502 249 7295 5403 16791
170,9871 15778 1259 7295 249 1551 16365 15119 1941 14358
171,3899 6975 3768 17364 6011 4582 5273 12186 1792 9131
172,6177 16846 6011 17294 5299 16791 5324 10865 17330 5273
173,6177 2665 6975 16791 13410 15778 1792 13914 6905 3829
174,3899 13914 16364 5299 6652 17135 5324 3200 6905 6589
175,6177 17330 15119 2665 14181 640 1137 1614 17584 14396
176,3473 3899 6214 17330 10865 1259 5925 13914 14868 14181
177,6214 15778 10865 1551 15119 13914 16846 3942 6975 640
178,3473 16365 5273 5925 14181 15778 13229 6652 14868 16791
179,17330 13914 13134 1259 1137 1551 16364 14400 3200 6214
180,6177 1551 14868 13229 8502 4582 640 16486 10370 1792
181,16846 3473 2665 6975 4582 5273 13134 8207 14181 13914
182,3473 5925 13134 16365 15119 14868 16846 10865 13914 6975
183,16365 13914 6011 6975 17294 8502 8207 16364 6652 6905
184,6177 14358 4582 6011 1259 12186 16364 3829 8502 1614
185,13229 6652 10865 9131 14181 8207 5299 5324 13134 13410
186,3473 6177 16846 14868 1137 13914 15119 6975 4582 14400
187,7744 3473 8635 99 17330 8207 15119 5273 10865 14868
188,1137 14868 5925 13134 3889 14181 9441 8502 9871 5273
189,6177 1941 6214 10370 17330 5925 3942 15778 14358 10865
190,15119 14358 2665 640 3768 6011 5925 12186 15778 5273
191,3899 15119 10865 5273 640 17294 14868 5299 1551 2886
192,14358 8635 2665 13134 8207 640 6975 4582 12186 6652
193,6214 3768 13229 6011 1792 6652 17330 5299 16791 12752
194,2665 17330 15119 10865 13134 13229 6975 14868 3768 1137
195,3473 16365 8635 16846 2665 5273 17294 1259 3829 13178
196,3899 5273 10865 16846 8502 1551 17364 6011 4582 17294
197,3473 13134 249 2665 15119 3889 6975 4582 3200 1614
198,1137 14358 13914 13134 16365 13229 15119 640 14868 6975
199,8635 1259 1846 3200 14358 640 4204 17294 8207 7606
200,6975 1792 2772 16808 17294 17135 12901 3473 3899 6214
201,16365 3899 16846 3768 1941 8207 6011 10865 13134 14868
202,1941 1551 3473 5273 17330 3200 17584 13914 13178 16486
203,16846 13229 5925 6652 13914 4582 6011 13410 17364 249
204,13914 1259 13134 3829 10370 1614 6905 16365 9871 5424
205,3473 13134 5925 10865 15778 6214 5403 3942 2665 4088
206,3473 17330 6214 5925 1551 14868 16846 13178 16364 6975
207,1941 3899 14181 17330 12457 13178 15778 16486 8502 10865
208,6214 10865 14358 13229 15119 16846 13410 15778 1137 1551
209,5951 5273 14181 13914 6214 11227 1941 13134 11504 6976
210,1941 6214 3200 16365 15778 10865 13178 14358 16364 8502
211,10865 6975 13914 17294 6011 5925 13410 1259 16791 14400
212,3899 16846 16364 14400 15119 5925 5403 14868 5424 249
213,14358 2665 6975 1259 99 13229 640 17294 1137 1941
214,5675 5403 15119 16365 14181 16846 3473 16296 3899 14868
215,15778 14868 640 3768 8207 5925 3889 16791 1941 12186
216,17330 3829 2665 6905 3768 10370 14868 4088 16364 4582
217,17330 16846 15119 15778 13914 6011 640 16791 4582 6652
218,17294 13914 8207 1137 9871 13410 7295 9131 5299 3829
219,10865 14358 249 3200 3889 4582 16012 13410 12457 13032
220,3899 13914 1551 8502 9871 15119 3889 16486 13229 16791
221,6177 3473 5273 16846 14181 1137 1259 4582 5299 3942
222,6177 3473 3899 16365 14181 2665 15119 6011 640 5925
223,15119 8207 13410 16365 14358 17330 640 2665 17294 10865
224,5273 1941 13229 5925 5403 13914 6011 16486 13410 8207
225,17330 13134 1259 1137 1551 13914 3768 6975 3829 4582
226,17330 2665 5273 14181 16365 4582 5925 249 14868 3889
227,6214 1259 8635 5273 14181 17330 10865 13134 13229 14358
228,1941 17330 1259 10562 13914 3200 16365 10865 16846 14358
229,6177 15778 6975 640 13914 5273 17364 2665 13410 4582
230,6177 6214 8635 4582 17936 15778 5324 13229 14181 1259
231,14358 2665 12186 15778 6652 1941 5925 1614 3829 14400
232,6214 14181 6652 8207 16791 13410 16364 12901 249 1619
233,15119 10865 13229 640 6011 4582 15778 2665 17294 5273
234,3473 13134 10865 15778 17584 13914 2665 16846 4088 3768
235,3899 14181 17330 14868 10865 10370 15778 13134 3942 1137
236,14868 13914 15778 1551 1259 3889 3829 14400 249 13134
237,6177 3473 5273 5925 3768 17294 1941 8207 4582 1137
238,8635 10865 16846 6975 4582 640 9871 17294 3768 3942
239,14358 17294 3768 6011 17364 7744 12901 13229 17330 8207
240,6214 16365 3899 2665 17364 17294 6011 640 6652 5273
241,6177 15119 13229 4582 12186 8635 5273 1137 16791 1551
242,3899 17135 3942 14400 1259 3829 13134 5925 3200 9441
243,3899 2665 4582 6652 1619 8207 14181 12901 5925 1259
244,6177 14181 5273 5403 13914 6214 9871 5424 16012 17022
245,6214 16365 14358 14181 1137 14400 3829 249 3942 12901
246,8635 14181 6214 1551 14868 1259 16846 9871 4582 3768
247,9871 5403 3829 6214 5424 2665 17135 17022 16365 15119
248,15119 10865 8502 640 1137 6011 1259 17294 12186 14181
249,6214 3473 3899 8635 12752 16365 15119 17330 11430 2665
250,6214 5273 14181 10865 6975 13229 1259 6011 4582 16364
251,14396 6177 7867 3473 8194 14358 13229 7744 10865 6975
252,6177 17330 10865 14868 15778 16846 8207 1259 16364 1941
253,6177 3899 8635 16365 17330 15119 1941 14181 5273 6975
254,6177 13134 5925 16365 3768 249 6975 6011 17294 13410
255,15119 16365 17330 640 17294 15778 6652 14181 17364 6011
256,6214 16365 15119 1137 13229 16791 12186 6905 7295 13032
257,14358 10865 15778 2665 13410 6975 12186 4582 8207 5273
258,1259 13134 15119 14358 1551 16012 3768 3829 17294 9441
259,8635 6214 17330 16365 14181 13229 17294 12186 13914 6011
260,6177 14181 15119 13134 16846 1259 1137 14868 13410 16791
261,6177 3899 6214 3829 8635 3942 14358 16365 1941 16846
262,6177 10865 15119 13134 1137 13229 8207 3942 4582 249
263,14181 8635 17330 6214 3942 1259 4088 15778 16365 13914
264,8635 1941 14181 2665 6975 249 4582 14400 1614 13178
265,15289 11227 3899 15119 11504 6214 8207 16962 17788 2665
266,3473 3899 6214 8635 10865 16365 6975 5273 14181 15778
267,16365 13134 6652 17364 6011 1792 13914 13032 1137 16364
268,6177 14181 14358 15119 1259 2665 4582 6011 1137 17294
269,6214 8635 10865 6011 15778 13229 17294 14868 8207 13914
270,3473 8635 13134 5273 15119 16846 640 1941 14868 16791
271,8635 17330 14181 249 3899 5273 1941 3942 3200 3829
272,6214 17330 15119 14358 5273 16846 14181 1137 6975 10865
273,6177 3899 1137 2665 14358 249 10370 8207 17748 3889
274,3473 8635 5273 6975 10865 15778 3768 6011 4582 13914
275,6214 17330 10865 15119 14181 1259 1551 1137 3768 13229
276,8635 16365 14358 10865 16846 3942 13134 249 6975 13410
277,3473 6214 15119 16365 442 16846 14358 2665 6975 13229
278,13914 249 1259 16486 15119 2665 10370 13178 1614 16846
279,6214 16846 640 15119 13229 5324 14868 1137 14181 5273
280,6177 2665 249 1614 6975 13229 1941 640 13178 7295
281,16846 3768 3473 1792 2665 10010 17364 13410 6011 12901
282,3768 14358 6975 17294 6011 4582 5273 13134 9131 15778
283,17330 10865 15778 1551 13914 1137 13134 5925 13229 8207
284,6214 10865 3768 15778 4582 6011 13229 17364 8207 13914
285,16365 2665 4582 14181 6652 1792 14868 6011 16364 13134
286,17330 15778 3768 13914 17294 4582 6652 249 16791 14400
287,16846 1619 640 4582 3473 2665 3899 13229 13410 12186
288,16846 16364 3200 8502 3889 4088 16791 9621 15289 17294
289,1941 14181 17330 3829 14868 1137 13178 16364 15778 5403
290,3473 3899 16846 17330 14358 10865 1551 6652 5403 16364
291,15778 6652 8207 13410 1551 5925 249 5403 3829 9871
292,6975 3473 16846 3899 8207 17294 6214 8635 17330 14868
293,5925 8635 3899 13914 8502 14400 1551 6214 14181 13178
294,13914 5403 3942 9871 640 17364 6652 12901 15750 13725
295,3899 8635 17330 5273 12186 8207 14181 5299 1619 249
296,6214 3899 2665 16846 14358 14181 8207 13229 6975 6011
297,3473 5273 6214 13914 10865 14868 16846 14358 17294 4204
298,15119 14358 17294 8207 12901 12186 13410 17330 16791 13134
299,8635 1259 3942 3829 1941 7867 17022 4204 6214 13178
300,17330 13134 10370 3942 15778 6214 10865 1137 13914 8502
301,16846 14358 640 5273 13134 5299 5925 1137 8502 3889
302,17330 6214 13914 1551 14400 3942 1137 13134 1259 5925
303,6177 3899 14181 6214 13229 3829 14868 8207 17330 3942
304,17584 3899 3473 3829 17330 3768 13914 4088 15778 14181
305,5273 1259 5925 640 4582 8207 13229 1941 17135 5403
306,16846 6975 8635 17330 6011 1792 14868 1137 5925 12901
307,16846 14358 3768 17294 17364 4582 9131 17330 8635 10865
308,8635 17330 3473 1551 14181 5273 14868 1941 13134 3942
309,6177 16365 8635 640 6652 17294 1259 1137 16364 9871
310,3899 17330 13229 5925 1941 17022 4204 9871 9131 9441
311,6177 4582 6011 13229 6652 17330 12186 13410 13134 15778
312,6177 3899 6214 249 16365 5925 13134 3829 6905 16846
313,6177 13410 6011 8635 4582 9131 1792 17330 5273 15778
314,10865 16365 5273 14181 15119 15778 1259 6975 13914 6011
315,16364 1259 6214 15119 13725 16365 512 1941 14358 16846
316,8635 6011 17294 12186 13229 4582 10865 5273 14181 15778
317,3899 15119 1941 17330 14358 6905 17294 640 15778 17364
318,5273 17364 14868 12186 13410 16791 5925 9131 3942 5403
319,6177 6975 6652 9131 12186 1846 13410 1792 8635 10865
320,3899 14181 10865 13914 16365 8207 1259 1941 3829 640
321,15119 16846 6975 13229 13410 12901 14181 5273 13134 5925
322,3473 17330 1941 3200 640 6652 12186 6011 16791 17364
323,2665 16846 14358 4582 6975 15119 17294 3768 1792 16640
324,3473 8635 14396 15119 6975 17294 13914 1792 6652 5299
325,6177 17294 13229 6652 6011 13914 3942 5925 3889 1259
326,17330 16365 16846 13914 1941 13229 14400 6975 17294 16364
327,3899 13914 1137 2665 16365 3768 9871 8207 16486 640
328,6177 6214 8635 6975 14868 13229 3768 4582 1137 13410
329,6214 16365 16846 3768 8635 10865 17364 640 6011 2665
330,16365 16846 1551 2665 6975 15778 4582 3829 17294 14868
331,3473 6214 15778 5273 13914 14181 1137 13229 640 1941
332,1137 1551 13134 1941 14400 249 4582 640 17294 12901
333,6177 8635 17330 3768 16846 15119 2665 1259 12186 16791
334,6214 3473 3899 14181 13229 3768 1792 6011 5925 3942
335,17330 17364 6011 15778 4582 5273 9131 13914 1137 1259
336,6177 8635 16846 14358 17330 16791 10865 6975 4582 15778
337,3473 14358 6975 14181 13410 14868 12901 8207 6905 1614
338,15119 14181 640 5925 14400 16791 3200 16364 1614 2886
339,16365 3899 14358 6975 8635 17294 6011 17330 8207 1846
340,15778 6975 640 3829 3889 4088 7744 13691 13318 14536
341,6214 3889 6905 3200 15119 17022 2665 14358 13229 16486
342,3473 16846 10865 17330 3942 9131 2886 1551 3889 9871
343,16846 3768 6652 13410 16791 8194 3473 13032 15082 8635
344,6177 5925 16365 13229 14358 16846 17364 15119 3200 15778
345,16846 16365 15119 3768 13229 4582 6652 5273 17364 12186
346,3899 3473 5925 13134 3942 17135 5403 8502 9871 1551
347,6214 17330 10865 15778 5925 16846 13229 6011 4582 13410
348,16365 8635 17330 3200 10865 4582 1941 640 13410 17364
349,3899 10865 8635 17330 14181 5273 2665 6214 13134 13914
350,15119 10865 5925 13410 17294 249 12901 10562 9441 17022
351,6177 3899 3473 15119 14358 13229 14181 3768 1551 17294
352,15778 5925 1137 10865 3829 15119 14358 8502 13178 16364
353,3473 17330 1259 13914 15778 13134 3829 1137 10865 3200
354,6214 14181 5403 2665 1792 12901 12752 5324 16070 940
355,6214 16365 14358 16846 15119 6975 640 4582 17294 6652
356,6177 16365 8635 10865 13410 5299 14181 14400 17135 249
357,16846 16365 2665 10865 14181 17294 13134 8207 16364 13914
358,6214 6652 3768 2665 9131 5299 3899 16791 2886 13032
359,3899 16365 1137 6975 16791 5403 6652 1792 12186 4204
360,5273 1551 17330 3942 10865 10370 16486 15119 16365 16846
361,3473 14358 640 17330 6652 13134 17364 14181 12901 12186
362,6177 3899 8635 16365 14358 13229 640 17294 1551 13914
363,8635 2665 13229 5324 12901 13032 1941 13914 1137 13410
364,13134 6975 640 3768 17294 13410 13914 12901 1792 16791
365,15778 1551 17135 2665 15119 16846 14358 1614 16486 17364
366,3473 8635 6214 5925 5273 13410 1259 17330 16365 15119
367,6177 3473 3200 16846 8635 17330 3829 16486 16791 13410
368,6177 16846 14358 6975 5925 4582 1259 17330 1792 10370
369,3899 5273 16365 14358 14400 249 640 8207 17294 16791
370,6177 3899 5273 14181 16365 17022 3200 13229 16791 17584
371,6214 14358 3768 17294 8635 640 1792 16791 3829 16486
372,6214 14358 2665 13134 1941 6652 14400 249 1792 3829
373,3899 3473 6214 3200 8635 2665 17330 13229 5273 3768
374,3899 13914 16365 2665 16846 1941 15119 13134 5925 1259
375,9131 3768 17364 15119 4582 17294 3473 3899 6652 2665
376,1259 14400 6214 16365 1614 13229 16846 8502 14358 4204
377,5273 14181 4582 15778 16791 2886 3942 5403 3829 13032
378,15119 6652 3899 12186 3768 640 6975 17294 17364 4582
379,13914 10865 12457 2665 17584 13178 14400 16365 10370 249
380,3899 17330 17748 13134 14868 13914 16364 6214 2665 14400
381,3473 14181 10865 13134 17364 1792 16486 2886 6905 249
382,15119 14358 16846 13410 2665 1792 13134 10865 12901 16791
383,15119 8635 13229 3473 2665 13134 6975 640 8207 15778
384,6214 7744 16365 10865 14358 2665 5273 6157 640 12186
385,3473 6975 4582 5925 2665 1259 14868 8502 8207 3889
386,3899 3473 16365 3768 2665 8635 640 6975 17294 5273
387,3899 3473 17330 16846 8635 13229 3200 14358 3768 5403
388,3473 17330 3768 13229 16365 10865 16846 640 13410 17294
389,17330 5925 15778 2665 14181 4582 640 5299 8502 1137
390,6177 6214 16365 3899 4582 2665 6975 2886 3473 13229
391,5273 6214 1259 15778 16365 7295 3829 14400 14358 2665
392,6177 3473 5925 14358 8502 17135 5424 17294 8207 17364
393,8635 15778 16364 5925 13134 14400 6214 5273 15119 14181
394,3899 10865 1551 14868 1941 3942 5424 640 17294 6011
395,3473 3899 6214 16846 16365 14358 6975 1614 4582 17294
396,3899 3473 16365 5273 15119 6975 8207 15778 6652 16486
397,8635 1941 17330 5403 1259 5925 14868 15778 1614 12457
398,10865 8502 8635 5925 7295 249 14181 17135 6214 15119
399,8635 2665 6214 14181 5273 16365 15119 10865 2243 14358
400,3899 640 5273 4582 13134 12186 1792 13914 14400 13178
401,17330 16365 15119 1137 6975 3768 5273 8194 17294 640
402,8635 3473 1941 13229 4582 16791 17294 16012 16486 8207
403,10865 15119 13134 6975 4582 5925 1259 6011 13229 1792
404,8635 14868 15119 3768 5403 6975 13178 16486 17584 6011
405,3473 6214 17330 8635 6652 5273 3768 17294 640 12186
406,15119 6214 16365 6652 14358 8207 12186 3768 640 12901
407,16365 12901 17294 3768 4582 17364 9131 13229 2886 3473
408,10865 17330 5273 3889 14181 2665 1259 14868 16365 15119
409,8635 640 17364 17294 5273 14181 1792 12186 13134 8207
410,6214 16365 2665 9131 6975 13229 12186 640 6011 3768
411,16846 17364 6975 12186 16791 13032 3473 12752 3899 8635
412,3473 8635 17330 10865 15778 13134 5925 13914 1259 1137
413,6214 5273 14181 13134 640 3768 13229 1792 14868 7295
414,6177 3899 10865 1259 5273 6214 1941 249 13229 4204
415,6177 3473 14358 13134 15778 4582 6652 13914 1551 8207
416,6214 13134 2665 5403 14400 6975 17294 1614 13410 5299
417,16846 13914 13229 13134 17364 1137 1259 1551 16791 5403
418,16365 6975 640 2665 13134 6652 17330 5273 13410 16791
419,3473 8635 15778 14868 13914 8207 640 17294 6905 17364
420,2665 6214 3899 16365 16846 15119 6975 4582 17294 10865
421,15119 16846 14358 3768 6011 9131 12901 2665 3473 13032
422,6177 3473 3899 8635 6214 14400 16012 5424 249 9871
423,17330 14181 13134 1137 5403 6905 3942 13178 249 14400
424,6177 5273 8635 3768 1259 6652 17294 640 2665 16486
425,6214 16365 15119 17330 16791 14868 17364 6652 14400 3829
426,8635 10865 15119 14181 17364 14400 6011 8207 13178 6905
427,6975 10865 13229 12901 1137 8207 13914 13410 12186 3942
428,15778 1941 13914 15119 5925 16846 1137 13229 14400 6011
429,4582 17294 13914 8502 5403 1137 14400 249 12186 17936
430,3473 14868 10562 10370 17748 249 9871 16365 13229 8502
431,3899 5925 10865 6975 3768 1941 16364 17936 17294 14400
432,6177 5925 13914 15119 16365 15778 16846 14358 9871 1137
433,6214 16846 3899 4582 8635 12901 17330 13134 13032 15778
434,3473 14358 4582 14181 15778 2665 640 13229 13134 17364
435,16846 14358 13134 1941 3942 13032 6905 8502 1614 5424
436,16365 5273 15119 640 13134 3768 14400 1551 17364 3942
437,3899 13914 1551 14868 3942 15119 3829 16365 16846 14358
438,14358 3473 3899 13410 8635 8207 14181 16791 17330 3200
439,3473 3899 6214 5273 15778 1259 16365 13229 6975 1137
440,14181 5403 4088 8635 17330 1259 13914 13134 10865 1614
441,6214 10865 15778 16365 15119 1551 1137 1259 3942 249
